city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Bohemia,2019,media,7,8,118.88,"front,rear,wheel"
Bohemia,2020,bassa,3,11,86.55,"front,wheel,steering"
Bohemia,2020,media,7,35,113.2,"front,wheel,steering"
Bohemia,2021,bassa,1,2,37.5,"2021,soul,dohc"
Bohemia,2021,media,5,34,42.09,"front,wheel,steering"
Bronx,2011,bassa,2,2,12.5,"certified,time,award"
Bronx,2012,bassa,1,1,29.0,"seats,certified,power"
Bronx,2012,media,1,1,22.0,"certified,seats,time"
Bronx,2013,bassa,2,2,49.5,"wheels,certified,seats"
Bronx,2014,bassa,5,6,24.0,"seats,certified,power"
Bronx,2014,media,1,1,120.0,"seats,certified,vehicle"
Bronx,2015,bassa,5,5,35.0,"seats,certified,time"
Bronx,2015,media,3,3,68.0,"certified,seats,time"
Bronx,2016,bassa,5,6,28.67,"certified,seats,time"
Bronx,2016,media,6,6,30.33,"seats,certified,time"
Bronx,2017,bassa,13,14,38.14,"seats,certified,power"
Bronx,2017,media,16,32,32.38,"seats,certified,time"
Bronx,2018,alta,3,4,93.5,"seats,certified,time"
Bronx,2018,bassa,3,3,100.67,"certified,seats,time"
Bronx,2018,media,13,18,34.28,"seats,certified,power"
Bronx,2019,bassa,3,5,23.0,"certified,vehicle,time"
Bronx,2019,media,7,7,27.57,"certified,seats,time"
Bronx,2020,bassa,1,1,102.0,"certified,vehicle,premium"
East Hartford,2007,bassa,1,1,5.0,"front,rear,power"
East Hartford,2008,bassa,1,1,7.0,"front,power,system"
East Hartford,2010,bassa,3,3,13.33,"rear,power,front"
East Hartford,2010,media,1,1,21.0,"front,power,system"
East Hartford,2012,bassa,4,4,18.25,"power,front,wheel"
East Hartford,2012,media,1,1,7.0,"power,mirrors,front"
East Hartford,2013,bassa,8,8,23.5,"front,power,rear"
East Hartford,2014,bassa,6,6,17.83,"front,power,wheel"
East Hartford,2014,media,1,1,17.0,"front,rear,power"
East Hartford,2015,bassa,6,6,19.17,"front,power,rear"
East Hartford,2015,media,1,1,13.0,"front,group,steering"
East Hartford,2016,bassa,7,7,22.29,"front,power,rear"
East Hartford,2016,media,3,3,11.0,"power,warranty,system"
East Hartford,2017,bassa,2,2,47.0,"power,front,rear"
East Hartford,2017,media,6,6,24.0,"power,front,wheel"
East Hartford,2018,media,7,7,12.57,"power,wheel,rear"
East Hartford,2019,media,3,3,175.33,"power,rear,front"
East Hartford,2020,alta,1,1,5.0,"hellcat,radio,power"
East Hartford,2020,bassa,2,4,92.5,"2020,cash,bonus"
East Hartford,2020,media,9,54,139.07,"2020,cash,bonus"
East Hartford,2021,media,2,14,10.57,"power,2021,2020"
Guaynabo,2015,alta,1,1,1252.0,"front,wheel,suspension"
Guaynabo,2016,alta,1,1,1233.0,"rear,front,door"
Guaynabo,2016,media,1,1,1233.0,""
Linden,2001,bassa,2,2,35.5,""
Linden,2002,bassa,1,1,24.0,""
Linden,2004,bassa,2,2,47.0,""
Linden,2005,bassa,3,3,29.0,""
Linden,2006,bassa,6,6,35.67,""
Linden,2007,bassa,7,7,82.86,""
Linden,2008,bassa,3,3,319.67,"offer,runs,drives"
Linden,2009,bassa,3,3,289.33,""
Linden,2010,bassa,3,3,240.33,"offer,runs,drives"
Linden,2011,bassa,1,1,47.0,""
Linden,2012,bassa,2,2,390.0,"offer,runs,drives"
Linden,2013,bassa,1,1,24.0,""
Little Ferry,1989,bassa,1,1,39.0,"power,front,steering"
Little Ferry,2000,bassa,1,1,11.0,"front,power,seat"
Little Ferry,2001,bassa,1,1,59.0,"power,front,rear"
Little Ferry,2002,bassa,1,1,33.0,"front,power,wheel"
Little Ferry,2004,bassa,4,4,24.75,"front,power,rear"
Little Ferry,2005,bassa,3,3,33.0,"front,power,rear"
Little Ferry,2006,bassa,4,5,24.2,"front,rear,seat"
Little Ferry,2007,bassa,12,12,18.67,"front,rear,type"
Little Ferry,2008,bassa,15,20,27.85,"front,rear,type"
Little Ferry,2009,bassa,10,12,28.0,"front,rear,type"
Little Ferry,2010,bassa,15,17,35.71,"front,rear,type"
Little Ferry,2011,bassa,13,15,20.87,"front,rear,type"
Little Ferry,2012,bassa,9,11,56.45,"front,rear,type"
Little Ferry,2013,bassa,16,17,30.18,"front,rear,type"
Little Ferry,2014,bassa,7,8,40.88,"front,rear,type"
Little Ferry,2015,bassa,6,7,27.29,"front,rear,type"
Little Ferry,2016,bassa,1,1,27.0,"front,rear,type"
Little Ferry,2016,media,1,1,67.0,"rear,front,type"
Little Ferry,2017,bassa,4,4,141.0,"front,rear,type"
Little Ferry,2018,bassa,1,1,54.0,"front,rear,type"
Little Ferry,2018,media,1,1,71.0,"front,rear,type"
San Juan,2020,alta,9,67,167.94,"pack,rear,wheel"
San Juan,2020,media,1,2,172.0,"pack,protection,cargo"
Woodbury,2011,alta,1,1,244.0,"wheel,front,rear"
Woodbury,2012,bassa,4,5,51.6,"front,rear,system"
Woodbury,2012,media,1,1,40.0,"rear,front,wheel"
Woodbury,2013,bassa,8,10,70.7,"front,rear,control"
Woodbury,2013,media,3,3,49.33,"rear,front,system"
Woodbury,2014,alta,1,2,189.0,"rear,front,power"
Woodbury,2014,bassa,6,9,35.67,"rear,front,power"
Woodbury,2014,media,6,8,66.88,"rear,power,front"
Woodbury,2015,bassa,6,6,92.67,"rear,front,power"
Woodbury,2015,media,3,4,170.75,"rear,front,power"
Woodbury,2016,bassa,2,2,41.0,"rear,front,power"
Woodbury,2016,media,2,2,39.0,"rear,power,front"
Woodbury,2017,bassa,3,4,28.75,"rear,power,front"
Woodbury,2017,media,7,8,89.38,"rear,power,front"
Woodbury,2018,media,1,1,45.0,"power,front,rear"
