city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Bridgewater,2016,media,14,20,38.8,"front,rear,power"
Bridgewater,2017,alta,1,1,96.0,"system,driver,seat"
Bridgewater,2018,alta,3,4,22.0,"front,wheel,rear"
Bridgewater,2020,alta,21,79,132.92,"wheel,rear,driver"
Bridgewater,2021,alta,2,4,37.75,"seat,rear,wheel"
Brighton,2013,bassa,2,2,31.0,"vehicle,chrysler,call"
Brighton,2016,bassa,2,2,23.5,"vehicle,2016,chrysler"
Brighton,2018,media,3,4,14.5,"vehicle,door,power"
Brighton,2019,alta,2,2,3.5,"rear,front,vehicle"
Bristol,2005,bassa,1,1,13.0,"front,rear,color"
Bristol,2016,bassa,7,11,64.64,"front,rear,power"
Bristol,2016,media,2,2,16.5,"front,wheel,rear"
Bristol,2017,alta,1,1,32.0,"system,power,front"
Bristol,2018,media,9,11,99.64,"system,rear,wheel"
Brockton,2012,bassa,2,2,19.5,"mirror,front,rear"
Brockton,2016,bassa,2,2,59.0,"power,rear,control"
Brockton,2017,bassa,8,24,30.75,"power,rear,wheel"
Brockton,2017,media,11,23,26.3,"power,rear,wheel"
Brockton,2019,bassa,1,2,48.5,"rear,power,front"
Bronx,2009,alta,1,1,23.0,"front,rear,wheel"
Bronx,2014,bassa,23,29,51.72,"rear,front,power"
Bronx,2014,media,2,2,62.0,"power,rear,front"
Bronx,2015,alta,3,3,355.0,"front,power,control"
Bronx,2017,bassa,53,180,43.88,"front,rear,power"
Bronx,2017,media,76,349,44.33,"power,rear,front"
Bronx,2018,media,39,83,40.51,"rear,power,front"
Brooklyn,2005,bassa,7,7,328.57,"rear,front,wheel"
Brooklyn,2006,bassa,17,22,224.45,"rear,front,system"
Brooklyn,2007,bassa,30,31,98.35,"rear,front,system"
Brooklyn,2010,bassa,38,49,82.98,"front,rear,seat"
Brooklyn,2011,bassa,38,57,105.79,"front,rear,seat"
Brooklyn,2014,bassa,37,46,93.22,"rear,front,power"
Brooklyn,2016,bassa,28,40,99.85,"front,rear,power"
Brooklyn,2016,media,26,34,82.94,"front,rear,power"
Brooklyn,2021,media,8,26,20.73,"front,rear,wheel"
Cambridge,2015,bassa,1,1,4.0,"rear,wheel,front"
Canton,1990,bassa,1,1,29.0,"power,smoker,only"
Canton,1994,bassa,1,1,40.0,"smoker,please,wheel"
Canton,1999,bassa,1,1,60.0,"power,saab,cleanest"
Canton,2007,bassa,5,6,29.83,"rear,power,front"
Canton,2008,bassa,4,4,31.25,"power,rear,front"
Canton,2009,bassa,7,7,42.43,"front,rear,power"
Canton,2011,bassa,9,9,30.11,"rear,front,power"
Canton,2012,media,1,1,7.0,"recent,arrival,alloy"
Canton,2013,bassa,12,13,25.77,"front,rear,wheel"
Canton,2015,media,3,3,14.0,"awards,2015,navigation"
Canton,2016,bassa,5,6,50.83,"rear,front,power"
Canton,2016,media,4,4,18.5,"below,bluetooth,handsfree"
Canton,2018,media,12,15,54.93,"rear,front,radio"
Canton,2020,alta,1,1,69.0,"driving,package,power"
Carlstadt,2003,bassa,2,2,86.0,"rear,front,system"
Carlstadt,2006,bassa,2,2,378.0,"front,rear,system"
Carlstadt,2012,bassa,4,5,378.8,"front,rear,control"
Carlstadt,2013,bassa,5,6,20.67,"front,rear,system"
Carlstadt,2016,bassa,13,16,73.94,"front,rear,power"
Carlstadt,2016,media,1,1,26.0,"rear,front,power"
Carlstadt,2017,bassa,23,33,50.91,"front,rear,power"
Carmel,1985,bassa,1,1,11.0,"power,front,steering"
Catskill,2016,bassa,3,3,45.67,"rear,front,radio"
Catskill,2017,media,14,22,34.09,"front,rear,power"
Catskill,2019,media,6,7,114.43,"front,power,rear"
Catskill,2020,alta,2,5,14.8,"package,wheel,engine"
Catskill,2020,bassa,1,2,55.0,"rear,wheel,front"
Center Line,2000,bassa,1,1,7.0,"front,wheel,ford"
Center Line,2007,bassa,2,3,17.0,"front,wheel,system"
Center Line,2013,bassa,1,1,29.0,"front,rear,driver"
Center Line,2015,media,2,2,1022.0,"front,power,rear"
Center Line,2016,bassa,2,2,58.5,"rear,front,wheel"
Center Line,2017,media,15,22,84.41,"rear,power,front"
Center Line,2018,media,15,43,61.19,"rear,front,power"
Cheshire,2013,media,1,1,14.0,"package,front,door"
Cheshire,2017,bassa,4,5,25.4,"front,rear,chevrolet"
Cheshire,2017,media,5,5,26.6,"rear,front,power"
Cheshire,2018,bassa,1,1,38.0,"front,rear,wheel"
Cheshire,2018,media,2,2,35.5,"front,rear,free"
Clarkston,2003,bassa,2,2,6.5,"bowman,auto,center"
Clarkston,2007,bassa,1,1,43.0,"auto,bowman,center"
Clarkston,2009,bassa,5,5,30.4,"front,rear,power"
Clarkston,2012,bassa,4,4,13.5,"2012,radio,wheel"
Clarkston,2012,media,1,1,18.0,"front,rear,control"
Clarkston,2013,bassa,5,5,9.8,"front,control,wheel"
Clarkston,2015,bassa,8,8,17.63,"front,rear,power"
Clarkston,2017,media,7,8,27.25,"front,rear,wheel"
Clifton,2016,media,3,3,31.0,"power,seat,rear"
Clifton,2018,media,7,16,20.81,"power,come,rear"
Clifton,2019,bassa,2,2,53.5,"warranty,certified,come"
Clifton,2020,alta,3,49,142.61,"power,front,rear"
Clifton,2020,bassa,1,3,45.67,"certified,warranty,come"
Clifton,2020,media,10,124,94.15,"power,rear,driver"
Clifton,2021,alta,1,2,26.0,"additional,info,premium"
Clifton,2021,media,1,3,16.0,"power,rear,seat"
Clinton Township,2010,bassa,10,10,21.3,"front,rear,power"
Clinton Township,2013,bassa,10,10,17.7,"front,rear,power"
Clinton Township,2014,media,2,3,16.67,"front,power,rear"
Clinton Township,2017,media,23,62,42.42,"rear,front,power"
Clinton Township,2019,alta,3,3,52.67,"power,seat,rear"
Clinton Township,2020,media,32,1003,130.8,"power,rear,front"
Clinton Township,2021,media,5,24,17.13,"front,rear,power"
Coldwater,2013,media,1,1,53.0,"power,front,leather"
Coldwater,2014,bassa,4,4,34.25,"front,rear,door"
Coldwater,2015,bassa,4,4,15.0,"rear,front,power"
Coldwater,2021,media,1,2,40.0,"engine,drive,dohc"
Colonia,2006,bassa,1,1,0.0,"ford,mirror,driver"
Colonia,2010,bassa,2,2,28.5,"front,rear,power"
Colonia,2012,bassa,2,2,0.0,"rear,ford,wheel"
Colonia,2016,bassa,5,5,44.2,"front,rear,power"
Columbus,2017,media,1,1,20.0,"wheel,front,rear"
Concord,2015,bassa,7,7,35.71,"front,rear,power"
Concord,2015,media,4,4,7.0,"front,rear,power"
Concord,2016,bassa,9,12,39.83,"front,rear,power"
Concord,2016,media,6,6,48.17,"power,front,rear"
Concord,2018,bassa,8,11,30.73,"power,wheel,front"
Concord,2018,media,15,29,34.55,"front,rear,power"
Concord,2021,alta,2,4,28.25,"front,lovering,rear"
Copiague,2016,media,1,1,84.0,"rear,front,power"
Copiague,2021,media,6,13,30.31,"wheel,power,control"
Cortlandt Manor,2015,bassa,2,2,32.0,"power,front,rear"
Cortlandt Manor,2015,media,1,1,20.0,"highlander,front,2015"
Cortlandt Manor,2018,bassa,3,4,16.25,"2018,control,rear"
Cortlandt Manor,2018,media,4,6,18.83,"front,power,control"
Cortlandt Manor,2019,bassa,1,1,7.0,"certified,2019,warranty"
Cortlandt Manor,2019,media,2,3,559.67,"rear,control,power"
Cortlandt Manor,2021,media,3,7,7.29,"power,rear,wheel"
Coventry,2009,bassa,1,1,14.0,"power,front,airbag"
Coventry,2014,media,1,1,12.0,"front,power,seat"
Coventry,2017,alta,2,2,3.5,"yellow,front,power"
Coventry,2017,media,6,8,55.75,"power,front,seat"
Coventry,2018,media,4,5,43.4,"power,seat,front"
Cranbury,2003,bassa,1,1,44.0,"shoreline,mist,metallic"
Cranbury,2006,bassa,1,1,21.0,"star,front,crash"
Cranbury,2013,bassa,1,1,0.0,"heated,leather,wheel"
Cranbury,2019,bassa,4,11,82.55,"system,camera,onboard"
Cranbury,2021,alta,2,13,22.69,"seats,wheels,seat"
Cranston,2004,bassa,1,1,25.0,"vehicle,power,control"
Cranston,2007,bassa,1,1,40.0,"vehicle,power,purchase"
Cranston,2009,bassa,2,2,7.5,"front,rear,control"
Cranston,2011,media,1,1,5.0,"rear,front,wheel"
Cranston,2012,bassa,10,10,179.7,"vehicle,power,bags"
Cranston,2013,media,1,1,14.0,"rear,engine,system"
Cranston,2016,bassa,3,3,99.0,"vehicle,control,power"
Croton-On-Hudson,2004,bassa,1,1,50.0,"tire,handling,group"
Croton-On-Hudson,2014,bassa,1,1,13.0,"power,rear,wheel"
Croton-On-Hudson,2017,media,10,19,25.68,"siriusxm,power,rear"
Croton-On-Hudson,2019,media,2,2,40.0,"power,rear,wheel"
Cumberland,2003,bassa,2,2,135.5,"power,wheel,front"
Cumberland,2004,bassa,1,1,248.0,"power,front,side"
Cumberland,2013,bassa,2,3,12.0,"front,rear,type"
Danbury,2003,bassa,1,1,3.0,"system,driver,mirror"
Danbury,2007,bassa,1,1,54.0,"rear,front,control"
Danbury,2011,bassa,6,6,31.83,"wheel,rear,power"
Danbury,2012,media,1,1,3.0,"wheel,seat,engine"
Danbury,2019,media,33,103,158.46,"wheel,power,steering"
Danbury,2021,media,17,207,14.49,"rear,power,system"
Danvers,2007,bassa,1,1,27.0,"front,rear,lexus"
Danvers,2018,alta,1,1,5.0,"power,front,rear"
Danvers,2018,media,21,40,28.15,"front,rear,power"
Danvers,2020,bassa,1,1,51.0,"carmax,power,every"
Darien,2017,media,6,39,37.18,"power,wheel,mirror"
Darien,2020,alta,9,30,217.1,"wheel,rear,power"
Dartmouth,2013,bassa,1,1,6.0,"inspection,rear,sales"
Dartmouth,2017,media,9,29,29.86,"system,power,driver"
Dartmouth,2019,alta,1,3,335.33,"rear,seat,driver"
Dartmouth,2020,alta,7,27,91.26,"power,rear,driver"
Dartmouth,2020,media,9,47,139.79,"power,rear,wheel"
Dartmouth,2021,media,1,2,4.0,"wheel,heated,power"
Dedham,2012,bassa,1,1,18.0,"front,rear,type"
Deer Park,2011,bassa,1,1,74.0,"front,rear,driver"
Deer Park,2014,bassa,4,4,75.5,"front,rear,power"
Deer Park,2019,bassa,3,3,124.0,"front,rear,power"
Derby,2004,bassa,1,1,423.0,"front,rear,wheel"
Derby,2010,bassa,1,1,620.0,"additional,info,preferred"
Derby,2011,bassa,1,1,50.0,"front,rear,steering"
Derby,2013,bassa,2,2,191.5,"front,wheel,rear"
Derby,2017,bassa,18,36,146.67,"front,wheel,steering"
Derby,2019,media,3,3,36.33,"front,rear,steering"
Derry,2001,bassa,1,1,34.0,"power,front,wheel"
Derry,2002,bassa,2,2,19.5,"front,power,type"
Derry,2004,bassa,9,9,29.56,"front,power,rear"
Derry,2005,bassa,8,9,42.44,"front,rear,power"
Derry,2011,bassa,2,2,97.5,"front,rear,type"
Detroit,2006,bassa,1,2,150.0,"power,control,wheel"
Detroit,2015,media,4,4,74.5,"front,rear,type"
Detroit,2017,media,19,25,51.2,"front,rear,power"
Detroit,2018,bassa,11,18,46.17,"front,rear,power"
Detroit,2019,media,5,7,274.14,"front,rear,power"
Detroit,2020,alta,6,34,163.47,"power,chrome,rear"
Detroit,2020,bassa,2,2,36.0,"front,rear,type"
Douglaston,2011,media,1,1,0.0,"sport,remote,start"
Douglaston,2013,bassa,1,1,7.0,"power,2013,signal"
Douglaston,2017,media,15,26,26.92,"front,power,rear"
Douglaston,2018,bassa,2,9,23.0,"2018,power,best"
Dover,2006,bassa,3,3,19.0,"front,rear,seat"
Dover,2012,bassa,6,6,23.17,"front,rear,type"
Dudley,2010,media,1,1,2.0,"toyota,pricing,vehicles"
Dudley,2014,media,1,1,6.0,"front,control,door"
Dudley,2020,alta,2,4,11.5,"front,rear,control"
Dudley,2020,bassa,2,5,252.2,"front,toyota,additional"
East Brookfield,2018,bassa,4,5,30.0,"front,rear,power"
East Brookfield,2019,bassa,1,1,49.0,"front,rear,windows"
East Brunswick,2014,bassa,2,2,21.0,"power,airbags,wheel"
East Brunswick,2015,bassa,3,4,52.5,"power,airbags,wheel"
East Brunswick,2016,bassa,2,2,22.5,"power,airbags,rear"
East Greenwich,2013,media,1,1,12.0,"control,stability,automatic"
East Greenwich,2015,media,1,1,7.0,"silverado,standard,speed"
East Greenwich,2017,media,15,43,30.07,"power,wheel,control"
East Greenwich,2019,bassa,2,2,45.5,"power,wheel,control"
East Hanover,2014,media,4,4,21.5,"front,rear,power"
East Hanover,2015,media,1,1,54.0,"rear,front,power"
East Hanover,2016,media,3,5,149.0,"rear,front,design"
East Hanover,2017,bassa,2,13,61.08,"rear,front,system"
East Hanover,2018,media,8,46,55.04,"rear,front,power"
East Hanover,2021,alta,2,52,34.33,"market,live,pricing"
East Hartford,2001,bassa,1,1,25.0,"rear,drive,front"
East Hartford,2005,bassa,1,1,7.0,"drive,owned,trade"
East Hartford,2010,media,1,1,21.0,"front,power,system"
East Hartford,2011,media,1,1,15.0,"owner,duramax,turbodiesel"
East Hartford,2014,media,2,2,22.5,"power,front,system"
East Hartford,2016,media,4,5,19.6,"power,warranty,front"
East Hartford,2020,alta,9,30,73.37,"2020,cash,bonus"
East Hartford,2021,bassa,1,1,46.0,"front,rear,power"
East Meadow,2017,media,6,10,84.2,"vehicle,vehicles,certified"
East Meadow,2019,bassa,1,1,20.0,"certified,vehicle,warranty"
East Patchogue,2001,bassa,1,1,7.0,"passenger,steering,wheel"
East Patchogue,2003,bassa,1,1,28.0,"rear,seat,wheel"
East Patchogue,2011,bassa,1,1,41.0,"power,wheel,front"
East Patchogue,2012,bassa,1,1,52.0,"rear,front,power"
East Providence,2016,bassa,1,1,8.0,"power,rear,front"
East Providence,2016,media,2,3,4.67,"heated,today,miles"
East Providence,2020,bassa,4,23,25.39,"rear,power,front"
East Windsor,2003,bassa,3,3,15.67,"front,rear,driver"
East Windsor,2004,bassa,6,6,41.83,"rear,front,wheel"
East Windsor,2006,bassa,11,14,34.0,"rear,front,wheel"
East Windsor,2008,bassa,28,34,32.38,"front,rear,wheel"
East Windsor,2010,bassa,26,30,37.3,"front,rear,seat"
East Windsor,2011,bassa,33,40,40.1,"front,rear,seat"
East Windsor,2013,bassa,32,41,39.71,"front,rear,wheel"
East Windsor,2016,bassa,14,14,86.86,"front,rear,power"
East Windsor,2017,bassa,10,10,20.2,"front,rear,power"
East Windsor,2017,media,5,5,21.2,"rear,front,power"
East Windsor,2018,bassa,2,2,64.5,"rear,front,power"
Eastpointe,2005,bassa,1,1,62.0,"credit,customers,good"
Eastpointe,2010,bassa,5,5,43.6,"credit,customers,good"
Eastpointe,2013,bassa,10,10,17.4,"credit,customers,power"
Eatontown,2007,bassa,5,5,24.4,"front,rear,power"
Eatontown,2008,bassa,1,1,10.0,"front,rear,side"
Eatontown,2012,bassa,5,5,32.4,"front,rear,power"
Eatontown,2013,media,1,2,29.5,"front,power,rear"
Eatontown,2015,bassa,12,12,25.75,"front,rear,power"
Eatontown,2015,media,6,6,13.17,"front,power,rear"
Eatontown,2017,media,28,66,22.92,"power,rear,front"
Eatontown,2019,bassa,5,7,43.57,"front,rear,power"
Eatontown,2020,alta,11,65,121.74,"front,rear,power"
Eatontown,2021,media,2,7,46.71,"front,rear,seat"
Edison,2009,alta,1,1,49.0,"ferrari,control,door"
Edison,2014,alta,1,1,92.0,"carbon,fibre,dual"
Edison,2015,alta,1,1,0.0,"seat,carbon,fibre"
Edison,2018,alta,4,4,40.5,"front,rear,seats"
Elizabeth,2013,bassa,7,7,18.86,"power,steering,airbag"
Elizabeth,2015,media,2,2,323.0,"power,steering,control"
Elizabeth,2017,alta,3,3,42.0,"power,rear,control"
Elizabeth,2019,media,14,37,83.32,"rear,power,steering"
Elizabethport,2005,bassa,1,1,124.0,"cargo,lights,airbag"
Elizabethport,2014,bassa,6,8,70.63,"airbag,steering,vehicle"
Elizabethport,2017,bassa,1,1,124.0,"power,airbag,front"
Elizabethport,2017,media,3,3,19.33,"airbag,power,control"
Elizabethport,2018,bassa,1,1,4.0,"airbag,power,front"
Elmhurst,2014,bassa,4,4,41.5,"front,rear,type"
Elmhurst,2016,alta,1,1,4.0,"front,rear,power"
Elmhurst,2018,bassa,3,4,17.75,"front,rear,power"
Elmwood Park,2004,bassa,1,1,48.0,"power,rear,wheel"
Elmwood Park,2007,bassa,1,1,20.0,"rear,front,wheel"
Elmwood Park,2011,media,1,1,518.0,"front,rear,wheel"
Elmwood Park,2017,media,13,18,22.72,"power,rear,wheel"
Elmwood Park,2020,alta,1,1,49.0,"power,wheel,control"
Enfield,1989,alta,1,1,219.0,"classic,true,beauty"
Enfield,1999,bassa,2,2,108.5,"power,front,wheel"
Enfield,2005,bassa,1,1,10.0,"front,wheel,power"
Englewood,2004,bassa,2,2,10.0,"passenger,power,rear"
Englewood,2008,bassa,1,1,5.0,"2008,leather,seat"
Englewood,2011,bassa,1,1,7.0,"control,wheel,power"
Englewood,2013,bassa,6,6,85.17,"front,rear,power"
Englewood,2014,alta,1,1,8.0,"power,seat,rear"
Englewood,2016,bassa,12,19,248.37,"front,rear,power"
Englewood,2017,alta,2,2,37.0,"4matic,2017,safety"
Englewood,2018,bassa,6,8,29.75,"power,rear,front"
Englewood,2020,bassa,1,3,115.67,"front,rear,system"
Englewood,2021,bassa,1,1,11.0,"front,rear,system"
Ewing,2010,bassa,2,2,20.0,"front,steering,wheel"
Ewing,2016,media,11,13,26.23,"front,rear,power"
Ewing,2017,media,53,80,39.54,"front,rear,power"
Ewing,2018,alta,4,4,40.25,"rear,front,steering"
Ewing,2018,media,28,37,36.46,"front,rear,power"
Ewing,2019,bassa,4,5,18.2,"front,steering,wheel"
