city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Elizabeth,2020,media,4,4,34.5,"power,rear,control"
Elizabethport,2006,bassa,2,2,23.0,"airbag,gray,wheels"
Elizabethport,2009,bassa,3,3,46.33,"airbag,power,steering"
Elizabethport,2015,bassa,6,6,55.83,"airbag,steering,power"
Elizabethport,2016,bassa,3,4,71.5,"airbag,steering,front"
Elizabethport,2016,media,2,2,12.0,"power,seat,front"
Elmhurst,2008,bassa,1,1,39.0,"front,rear,type"
Elmhurst,2019,media,5,7,15.43,"front,rear,power"
Elmhurst,2020,media,2,2,31.0,"front,rear,color"
Elmont,2017,bassa,14,20,41.3,"vehicle,power,fees"
Elmont,2017,media,15,20,28.4,"vehicle,power,fees"
Elmont,2018,bassa,4,4,73.5,"vehicle,fees,internet"
Elmwood Park,2011,bassa,1,1,46.0,"front,rear,seat"
Elmwood Park,2013,bassa,3,3,47.67,"front,rear,wheel"
Elmwood Park,2015,bassa,6,6,215.33,"rear,front,power"
Elmwood Park,2019,bassa,9,12,28.67,"power,wheel,rear"
Elmwood Park,2019,media,8,12,10.92,"power,wheel,control"
Elmwood Park,2020,bassa,2,2,9.5,"power,wheel,control"
Elmwood Park,2020,media,1,2,18.5,"wheel,power,control"
Enfield,1998,bassa,1,1,102.0,"power,front,steering"
Englewood,2007,bassa,1,1,4.0,"front,rear,power"
Englewood,2015,bassa,4,4,135.0,"front,rear,power"
Englewood,2015,media,3,3,23.67,"power,includes,rear"
Englewood,2018,alta,3,9,288.44,"rear,power,front"
Englewood,2018,media,16,28,176.61,"front,rear,power"
Englewood,2019,media,22,108,344.52,"front,rear,power"
Ewing,1983,media,1,1,49.0,"windows,front,power"
Ewing,2005,bassa,2,2,47.5,"front,rear,seat"
Ewing,2014,bassa,7,7,20.71,"front,rear,power"
Ewing,2015,alta,1,1,21.0,"carbon,package,power"
Fairview,2015,bassa,1,1,15.0,"power,airbags,wheel"
Fairview,2015,media,1,1,54.0,"power,wheel,dual"
Fairview,2017,bassa,2,2,12.0,"airbags,power,wheel"
Fairview,2017,media,1,1,57.0,"power,airbags,wheel"
Fairview,2018,media,2,2,31.0,"airbags,power,wheel"
Fairview,2019,media,1,1,20.0,"wheel,additional,info"
Farmingdale,2018,media,3,5,67.6,"power,seats,2018"
Farmingdale,2021,alta,1,8,1.25,""
Farmington,1955,media,2,2,59.0,"auto,check,1955"
Farmington,1964,bassa,1,1,53.0,"check,beauty,1964"
Farmington,1966,media,1,1,64.0,"which,great,power"
Farmington,1994,bassa,3,3,137.0,"power,front,seat"
Farmington Hills,2009,bassa,1,1,5.0,"steering,wheel,front"
Farmington Hills,2013,bassa,1,1,14.0,"front,rear,ford"
Farmington Hills,2014,bassa,3,3,26.67,"front,rear,wheel"
Farmington Hills,2016,alta,1,1,6.0,"front,steering,wheel"
Farmington Hills,2018,alta,1,1,907.0,"front,steering,wheel"
Farmington Hills,2018,bassa,2,4,19.5,"front,rear,ford"
Farmington Hills,2020,media,6,27,148.56,"front,steering,wheel"
Farmington Hills,2021,alta,6,19,19.58,"front,rear,steering"
Feeding Hills,2002,bassa,1,1,25.0,"front,power,seat"
Feeding Hills,2009,bassa,2,2,92.0,"front,rear,type"
Feeding Hills,2015,bassa,3,3,34.33,"front,rear,power"
Fenton,2006,bassa,1,1,16.0,"front,rear,steering"
Fenton,2013,bassa,8,12,26.67,"front,rear,power"
Fenton,2016,media,9,12,28.92,"front,rear,wheel"
Fenton,2017,alta,1,1,32.0,"front,rear,power"
Fenton,2020,alta,4,23,150.83,"2020,front,rear"
Fenton,2020,bassa,2,2,21.5,"front,rear,audio"
Ferndale,2009,bassa,2,2,188.5,"price,case,credit"
Ferndale,2013,bassa,9,10,10.9,"vehicle,ferndale,want"
Ferndale,2016,bassa,11,16,50.56,"vehicle,credit,ferndale"
Fitchburg,2017,media,7,15,27.73,"warranty,first,month"
Fitchburg,2018,media,4,4,22.5,"warranty,siriusxm,first"
Fitchburg,2020,media,7,18,157.11,"power,rear,info"
Flat Rock,2008,bassa,1,1,5.0,"front,rear,type"
Flemington,2014,media,2,2,63.5,"luxury,dealership,heated"
Flemington,2016,media,7,7,13.71,"system,heated,seats"
Flemington,2019,bassa,1,1,28.0,"part,number,package"
Flemington,2019,media,3,3,60.0,"power,mercedes,wheel"
Flemington,2020,alta,10,47,126.02,"power,mirror,seat"
Flemington,2020,media,5,23,58.87,"power,mirror,seat"
Floral Park,2017,media,13,16,31.5,"front,rear,vehicles"
Floral Park,2018,bassa,4,4,14.25,"front,rear,vehicles"
Floral Park,2018,media,4,4,63.75,"front,rear,vehicles"
Floral Park,2019,media,3,3,12.0,"vehicles,front,rear"
Flushing,2006,bassa,1,1,38.0,"vehicle,power,call"
Flushing,2016,bassa,2,2,7.5,"airbag,accurate,vehicle"
Flushing,2019,media,1,2,251.5,"power,airbag,vehicle"
Flushing,2020,media,1,1,7.0,"accurate,prices,dealer"
Forest Hills,2007,media,1,1,18.0,"front,rear,power"
Forest Hills,2010,bassa,1,1,22.0,"front,power,wheel"
Forest Hills,2012,bassa,2,2,52.0,"front,steering,2012"
Forest Hills,2013,media,5,5,27.6,"front,wheel,power"
Fort Wayne,2011,bassa,1,1,39.0,"front,2011,rear"
Fort Wayne,2015,media,3,3,29.67,"speed,package,seats"
Fort Wayne,2020,alta,12,29,219.21,"front,package,seats"
Fowlerville,2017,media,5,7,31.86,"radio,heated,power"
Fowlerville,2018,media,3,10,19.4,"radio,heated,speakers"
Fowlerville,2020,bassa,1,1,187.0,"2020,retail,cash"
Framingham,2008,bassa,1,1,47.0,""
Framingham,2013,bassa,6,6,39.5,""
Framingham,2017,media,3,5,65.6,"front,rear,power"
