city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Clinton Township,2021,alta,3,19,3.63,"rear,front,power"
Coldwater,2005,bassa,1,1,14.0,"deliver,door,trim"
Coldwater,2013,bassa,2,2,21.0,"wheels,chrome,clad"
Coldwater,2019,alta,1,1,4.0,"plus,package,road"
Coldwater,2019,media,12,15,145.07,"front,rear,door"
Coldwater,2020,alta,11,35,65.26,"front,rear,door"
Coldwater,2020,media,25,82,107.51,"front,rear,wheel"
Coldwater,2021,alta,1,1,39.0,""
Colonia,2013,bassa,5,5,18.0,"power,rear,wheel"
Colonia,2019,alta,1,1,510.0,"power,wheel,rear"
Colonia,2020,alta,3,28,193.57,"power,seat,rear"
Concord,2012,bassa,6,6,34.17,"front,rear,wheel"
Concord,2013,media,1,1,31.0,"front,power,steering"
Concord,2014,bassa,5,5,16.0,"front,rear,wheel"
Concord,2019,alta,1,1,0.0,"rear,front,door"
Copiague,2007,bassa,2,2,21.0,"front,rear,seat"
Copiague,2014,bassa,6,6,106.0,"front,rear,power"
Copiague,2015,bassa,3,3,425.0,"power,wheel,rear"
Copiague,2019,bassa,2,6,29.0,"rear,front,driver"
Copiague,2019,media,10,18,371.06,"front,power,wheel"
Copiague,2020,media,12,55,157.93,"power,wheel,front"
Cortlandt Manor,2017,bassa,4,16,33.44,"front,control,rear"
Coventry,2002,alta,1,1,20.0,"power,leather,seat"
Coventry,2002,bassa,1,1,207.0,"power,leather,front"
Coventry,2003,alta,1,1,511.0,"power,front,steering"
Coventry,2003,bassa,1,1,5.0,"power,front,seat"
Coventry,2008,bassa,1,1,12.0,"power,front,steering"
Coventry,2011,media,1,1,304.0,"power,seat,airbag"
Coventry,2012,alta,1,1,39.0,"power,seat,front"
Coventry,2013,bassa,1,1,0.0,"power,front,steering"
Coventry,2013,media,1,1,26.0,"power,seat,front"
Coventry,2014,bassa,2,2,3.5,"power,seat,steering"
Coventry,2016,bassa,2,2,157.0,"package,power,seat"
Coventry,2016,media,1,1,243.0,"power,front,heated"
Coventry,2017,bassa,2,2,21.0,"control,airbag,power"
Cranbury,2017,media,6,8,31.38,"features,wheel,camera"
Cranbury,2018,media,10,22,26.45,"camera,features,back"
Cranbury,2020,media,7,171,90.05,"seat,includes,system"
Croton-On-Hudson,2016,media,2,2,7.0,"power,rear,mirror"
Cumberland,2008,bassa,3,3,54.33,"front,rear,type"
Cumberland,2015,bassa,1,1,10.0,"front,rear,color"
Danbury,2000,bassa,1,1,10.0,"power,brakes,convenience"
Danbury,2009,bassa,5,5,11.4,"wheel,power,steering"
Danbury,2010,bassa,5,5,39.4,"wheel,power,driver"
Danbury,2013,media,1,1,14.0,"driver,wheel,rear"
Danbury,2018,bassa,12,22,41.05,"wheel,power,steering"
Danbury,2018,media,23,50,47.52,"wheel,power,steering"
Danbury,2021,alta,2,5,1.8,""
Danvers,2008,bassa,1,1,33.0,"front,rear,system"
Danvers,2015,bassa,11,13,24.54,"rear,power,front"
Danvers,2016,media,10,10,16.0,"front,rear,power"
Danvers,2018,bassa,13,16,24.0,"power,rear,control"
Danvers,2019,bassa,9,11,26.73,"rear,power,control"
Danvers,2020,media,14,17,42.65,"front,rear,power"
Darien,2019,alta,1,2,533.0,"wheel,heated,power"
Darien,2021,media,3,9,11.56,"wheel,mirror,power"
Dartmouth,2015,bassa,3,3,28.0,"wheel,inspection,power"
Dartmouth,2018,media,7,8,9.75,"power,driver,system"
Dartmouth,2019,bassa,2,3,40.67,"wheel,driver,mirror"
Dartmouth,2021,alta,1,10,4.6,"group,mirror,wheel"
Dedham,2006,bassa,1,1,4.0,"front,rear,type"
Dedham,2008,bassa,1,1,4.0,"front,rear,seat"
Dedham,2011,bassa,1,1,18.0,"front,rear,type"
Dedham,2014,media,1,1,5.0,"front,rear,type"
Deer Park,2016,media,4,4,42.0,"rear,power,front"
Deer Park,2018,media,6,6,156.5,"rear,front,power"
Derby,2016,bassa,9,13,177.69,"front,rear,wheel"
Derby,2016,media,1,1,73.0,"additional,info,preferred"
Derby,2019,bassa,3,3,206.67,"additional,info,radio"
Derby,2020,media,1,1,48.0,"additional,info,preferred"
Derry,2003,bassa,3,3,40.0,"power,front,seat"
Derry,2012,bassa,3,3,104.33,"front,rear,type"
Detroit,2007,bassa,4,4,180.75,"power,wheel,control"
Detroit,2008,bassa,5,5,69.6,"power,steering,control"
Detroit,2010,bassa,3,3,36.0,"front,power,rear"
Detroit,2011,bassa,6,7,99.43,"power,steering,control"
Detroit,2014,bassa,5,6,63.5,"power,front,rear"
Detroit,2017,alta,2,2,24.5,"front,rear,steering"
Detroit,2018,alta,1,1,7.0,"rear,front,color"
Detroit,2019,bassa,13,19,33.26,"front,rear,steering"
Douglaston,2014,media,1,1,0.0,"power,rear,chrome"
Douglaston,2015,bassa,4,4,14.75,"front,power,wheel"
Douglaston,2016,media,1,1,111.0,"power,front,rear"
Douglaston,2017,bassa,9,29,31.62,"front,rear,power"
Douglaston,2021,alta,3,29,21.83,"power,wheel,heated"
Dover,2003,bassa,2,2,47.0,"front,power,rear"
Dover,2007,bassa,1,1,22.0,"front,rear,power"
Dover,2015,bassa,1,1,35.0,"front,rear,type"
Dudley,2010,bassa,1,1,66.0,"toyota,pricing,vehicles"
East Brookfield,2014,bassa,2,3,34.0,"front,power,rear"
East Brookfield,2016,bassa,2,2,76.5,"front,rear,power"
East Brunswick,2008,bassa,1,1,14.0,"airbags,power,inspection"
East Brunswick,2013,bassa,6,6,64.33,"power,inspection,sheldon"
East Greenwich,2014,bassa,5,6,28.33,"power,wheel,engine"
East Greenwich,2015,bassa,6,6,42.83,"power,wheel,control"
East Greenwich,2016,bassa,9,11,25.36,"power,wheel,control"
East Greenwich,2017,bassa,4,16,35.44,"power,wheel,steering"
East Greenwich,2020,media,18,175,91.43,"wheel,power,engine"
East Greenwich,2021,media,1,1,20.0,"package,control,wheel"
East Hanover,2011,bassa,1,2,16.0,"rear,front,power"
East Hanover,2012,bassa,4,6,37.83,"front,rear,power"
East Hanover,2014,bassa,2,2,55.5,"front,rear,steering"
East Hanover,2017,media,9,45,57.29,"front,rear,power"
East Hanover,2019,media,6,17,43.47,"rear,power,front"
East Hartford,2003,bassa,1,1,15.0,"power,mirror,rear"
East Hartford,2007,bassa,4,4,15.75,"front,power,rear"
East Hartford,2008,bassa,4,4,21.25,"power,front,wheel"
East Hartford,2013,bassa,17,19,30.37,"front,rear,wheel"
East Hartford,2015,bassa,10,11,20.0,"front,rear,power"
East Hartford,2015,media,4,4,16.75,"wheels,package,radio"
East Hartford,2017,bassa,15,43,32.47,"front,rear,power"
East Hartford,2018,bassa,6,13,24.77,"front,rear,power"
East Hartford,2019,media,11,13,152.85,"front,rear,power"
East Hartford,2020,bassa,9,32,128.0,"front,rear,driver"
East Hartford,2020,media,36,288,109.81,"2020,front,rear"
East Hartford,2021,media,13,81,17.23,"rear,front,power"
East Meadow,2014,bassa,2,2,23.5,"front,wheel,steering"
East Meadow,2016,bassa,3,3,90.67,"certified,vehicle,vehicles"
East Meadow,2016,media,1,1,76.0,"warranty,certified,vehicle"
East Meadow,2018,bassa,6,10,100.4,"certified,vehicle,warranty"
East Patchogue,2002,bassa,1,1,52.0,"mirror,power,wheel"
East Patchogue,2005,bassa,1,1,11.0,"power,steering,wheel"
East Providence,2018,bassa,6,9,30.11,"power,control,rear"
East Providence,2020,media,7,61,123.16,"power,rear,control"
East Windsor,2007,bassa,26,31,39.97,"front,rear,wheel"
East Windsor,2009,bassa,22,28,31.61,"front,rear,seat"
East Windsor,2014,bassa,19,22,41.18,"rear,front,power"
East Windsor,2015,alta,1,1,22.0,"pickup,driver,front"
East Windsor,2019,media,1,1,10.0,"rear,front,power"
Eastpointe,1997,bassa,1,1,34.0,"credit,customers,good"
Eastpointe,2002,bassa,4,4,137.75,"credit,customers,good"
Eastpointe,2003,bassa,1,1,30.0,"credit,customers,good"
Eastpointe,2007,bassa,7,7,43.0,"credit,customers,power"
Eastpointe,2008,bassa,4,4,21.75,"credit,customers,power"
Eastpointe,2009,bassa,5,6,42.33,"credit,customers,good"
Eastpointe,2014,bassa,8,8,77.5,"credit,customers,side"
Eastpointe,2016,bassa,4,4,33.25,"credit,customers,side"
Eatontown,2000,bassa,1,1,12.0,"power,front,windows"
Eatontown,2011,bassa,8,8,16.88,"front,rear,power"
Eatontown,2013,bassa,10,11,36.0,"front,rear,power"
Eatontown,2016,bassa,6,7,14.29,"front,rear,power"
Eatontown,2017,bassa,22,36,24.06,"front,rear,power"
Eatontown,2018,alta,2,2,11.0,"power,seat,passenger"
Eatontown,2018,media,22,30,44.73,"front,rear,power"
Edison,2015,media,1,1,19.0,"sport,seats,front"
Edison,2017,alta,4,4,65.0,"carbon,wheel,steering"
Edison,2020,alta,5,19,141.58,"front,steering,wheel"
Elizabeth,2012,bassa,3,4,84.25,"power,steering,airbag"
Elizabeth,2014,bassa,5,5,154.4,"power,airbag,steering"
Elizabeth,2016,alta,1,1,47.0,"rear,power,front"
Elizabeth,2016,bassa,28,264,276.4,"steering,control,power"
Elizabeth,2016,media,13,49,254.51,"control,steering,power"
Elizabeth,2017,bassa,40,284,183.67,"steering,control,rear"
Elizabeth,2017,media,43,174,122.51,"rear,power,steering"
Elizabeth,2018,bassa,15,47,216.43,"rear,steering,power"
Elizabeth,2018,media,22,67,147.25,"rear,steering,control"
Elizabeth,2019,bassa,9,17,128.24,"steering,power,rear"
Elizabeth,2020,alta,1,1,4.0,"power,rear,front"
Elizabethport,2010,bassa,5,6,70.83,"airbag,steering,power"
Elizabethport,2012,bassa,3,3,92.67,"power,seat,airbag"
Elizabethport,2018,media,2,2,15.0,"airbag,front,side"
Elmhurst,2010,bassa,3,3,33.0,"front,rear,type"
Elmhurst,2011,bassa,4,4,52.0,"front,rear,type"
Elmhurst,2012,bassa,2,3,24.33,"front,rear,type"
Elmhurst,2015,bassa,3,3,32.0,"front,rear,type"
Elmhurst,2016,bassa,6,6,66.0,"front,rear,type"
Elmhurst,2016,media,5,5,102.0,"front,rear,power"
Elmhurst,2017,bassa,11,17,28.35,"front,rear,power"
Elmhurst,2017,media,10,20,42.25,"power,rear,front"
Elmhurst,2018,media,7,9,39.33,"power,rear,front"
Elmont,2016,media,3,3,233.67,"vehicle,power,fees"
Elmont,2018,media,1,1,14.0,"vehicle,power,seat"
Elmwood Park,2009,bassa,1,1,1351.0,"front,rear,seat"
Elmwood Park,2016,media,7,7,23.57,"power,rear,front"
Elmwood Park,2017,bassa,8,12,20.42,"power,rear,wheel"
Elmwood Park,2018,bassa,10,11,54.0,"front,rear,power"
Enfield,2004,bassa,2,2,22.5,"power,seat,front"
