city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Great Neck,2013,bassa,1,1,1.0,"seats,package,heated"
Great Neck,2014,media,2,2,22.5,"power,control,rear"
Great Neck,2016,alta,1,1,141.0,"vehicle,power,bank"
Great Neck,2018,media,26,55,67.18,"seats,wheel,rear"
Great Neck,2020,bassa,1,1,203.0,"power,rear,front"
Green Brook,2008,bassa,1,1,11.0,"front,package,passenger"
Green Brook,2011,media,2,2,298.5,"front,rear,steering"
Green Brook,2014,bassa,2,2,30.5,"front,power,wheel"
Green Brook,2015,media,5,5,35.4,"front,power,wheel"
Green Brook,2018,bassa,4,4,31.75,"front,power,rear"
Greenwich,2009,bassa,2,2,32.5,"front,steering,wheel"
Greenwich,2011,bassa,2,2,30.0,"front,mugen,rear"
Greenwich,2015,bassa,3,3,22.67,"audi,front,rear"
Greenwich,2016,media,3,3,4.0,"front,rear,wheel"
Hasbrouck Heights,2008,bassa,6,6,21.33,"front,power,rear"
Hasbrouck Heights,2009,bassa,1,1,67.0,"front,rear,seat"
Hasbrouck Heights,2010,bassa,5,5,50.4,"front,rear,power"
Hasbrouck Heights,2012,media,2,2,42.5,"power,control,steering"
Hasbrouck Heights,2016,alta,1,1,293.0,"control,rear,power"
Hasbrouck Heights,2016,media,2,2,21.0,"control,front,steering"
Hasbrouck Heights,2018,media,2,3,25.67,"front,rear,power"
Hasbrouck Heights,2019,media,4,7,102.86,"front,rear,power"
Hasbrouck Heights,2021,media,3,14,35.14,"front,rear,power"
Hempstead,2011,bassa,1,1,28.0,"front,rear,2011"
Hempstead,2013,bassa,4,4,27.75,"front,power,wheel"
Hempstead,2018,bassa,6,10,60.4,"front,steering,wheel"
Hempstead,2018,media,4,12,25.33,"front,rear,wheel"
Hempstead,2019,media,3,6,76.0,"front,rear,steering"
Hempstead,2020,media,1,1,75.0,"front,rear,control"
Highland,2015,bassa,1,1,17.0,"front,rear,center"
Highland,2016,bassa,1,1,17.0,"front,driver,black"
Holly,2010,bassa,2,2,8.0,"front,rear,price"
Holly,2018,media,5,5,33.0,"front,rear,seats"
Howell,2017,bassa,4,4,13.5,"front,rear,power"
Howell,2019,alta,1,1,40.0,"front,power,rear"
Howell,2020,alta,1,1,207.0,"front,rear,manual"
Howell,2020,media,1,1,5.0,"front,rear,manual"
Huntington,2012,bassa,1,1,1.0,"power,rear,driver"
Huntington,2021,alta,3,47,26.43,"power,seat,rear"
Irvington,2017,media,2,2,44.0,"rear,front,power"
Irvington,2019,media,5,7,19.86,"power,rear,front"
Islip Terrace,2002,bassa,1,1,30.0,"please,phone,mercedes"
Islip Terrace,2012,bassa,4,4,18.0,"drive,factory,great"
Jamaica,2012,bassa,1,1,45.0,"rear,front,control"
Jamaica,2018,alta,1,1,82.0,"power,rear,front"
Jamaica,2021,media,1,1,12.0,"front,rear,passenger"
Kenvil,2016,bassa,1,1,15.0,"wheel,driver,rear"
Kenvil,2017,media,9,23,61.52,"wheel,power,rear"
Kenvil,2020,alta,9,17,110.53,"wheel,driver,power"
Kenvil,2020,media,5,28,98.68,"wheel,rear,steering"
Lakewood,1999,bassa,1,1,22.0,"power,front,wheel"
Lakewood,2011,bassa,2,2,31.0,"front,rear,type"
Lakewood,2014,bassa,1,1,27.0,"front,rear,type"
Lakewood,2015,bassa,2,3,31.33,"front,rear,type"
Lakewood,2019,media,3,4,19.25,"2019,vehicles,best"
Lakewood,2020,media,6,46,44.09,"additional,info,pine"
Larchmont,2015,media,1,1,6.0,"front,rear,power"
Larchmont,2016,media,2,3,87.0,"rear,front,power"
Lawrence,2008,bassa,1,1,69.0,"front,rear,type"
Lawrence,2012,bassa,2,2,23.5,"front,rear,type"
Linden,2004,bassa,2,2,47.0,""
Linden,2005,alta,1,1,13.0,"power,control,rear"
Linden,2009,bassa,3,3,289.33,""
Linden,2016,alta,1,2,44.5,"mercedes,benz,customer"
Linden,2019,bassa,1,1,56.0,"power,rear,front"
Little Ferry,1978,bassa,1,1,57.0,""
Little Ferry,1989,bassa,1,1,39.0,"power,front,steering"
Little Ferry,2004,bassa,7,7,26.14,"front,power,rear"
Little Ferry,2011,bassa,22,25,51.0,"front,rear,type"
Little Ferry,2013,bassa,20,21,28.33,"front,rear,type"
Little Ferry,2018,alta,1,1,42.0,"front,color,power"
Lodi,2002,bassa,1,1,5.0,"power,mirror,front"
Lodi,2006,bassa,1,1,10.0,"rear,mirror,wheel"
Lodi,2016,bassa,3,7,29.14,"rear,front,power"
Lodi,2016,media,2,2,8.0,"front,rear,type"
Lodi,2018,alta,1,1,32.0,"front,rear,steering"
Long Island City,2013,bassa,4,5,233.6,"front,steering,wheel"
Long Island City,2017,media,22,30,92.27,"front,rear,power"
Long Island City,2018,media,13,14,123.43,"rear,front,power"
Long Island City,2019,media,12,21,118.1,"rear,power,seat"
Long Island City,2020,media,4,6,91.67,"rear,control,mirror"
Massapequa,2007,bassa,1,1,0.0,"wheel,power,steering"
Massapequa,2014,bassa,5,6,13.5,"power,rear,steering"
Meriden,1999,bassa,1,1,54.0,"rear,front,wheel"
Meriden,2000,bassa,1,1,39.0,"rear,wheel,power"
Meriden,2002,bassa,4,4,36.25,"rear,front,passenger"
Meriden,2008,bassa,9,10,35.6,"rear,front,driver"
Meriden,2013,bassa,4,4,39.0,"rear,front,wheel"
Meriden,2015,bassa,1,1,26.0,"power,rear,front"
Michigan Center,2017,bassa,1,1,10.0,"front,rear,steering"
Michigan Center,2020,alta,3,5,15.0,"power,system,front"
Milford,2008,bassa,1,1,12.0,"power,front,seat"
Milford,2018,media,4,4,165.75,"rear,front,wheel"
Milford,2019,media,8,16,283.31,"front,rear,wheel"
Milford,2020,media,19,118,133.02,"2020,front,rear"
New Hudson,2011,bassa,2,2,15.5,"front,rear,suspension"
New Hudson,2015,bassa,1,1,4.0,"power,study,2015"
New York,2014,media,1,1,27.0,"system,wheel,power"
New York,2019,alta,1,1,89.0,"rear,power,assist"
New York,2020,alta,1,2,60.5,"seat,rear,power"
New York,2021,media,1,11,35.64,"rear,driver,wheel"
Newark,2007,bassa,1,1,46.0,"rear,front,wheel"
Newark,2012,bassa,1,1,19.0,"front,rear,seat"
Newark,2017,media,6,6,111.67,"rear,power,front"
Newton,2008,bassa,1,1,178.0,"rear,power,front"
Newton,2010,bassa,3,3,24.33,"driver,wheel,front"
Newton,2015,bassa,1,1,6.0,"driver,engine,rear"
Newton,2017,media,11,25,35.2,"wheel,power,rear"
Newton,2018,alta,1,1,3.0,"wheel,power,system"
Newton,2019,media,3,3,20.67,"rear,power,driver"
Newton,2020,media,4,33,52.33,"wheel,rear,mirror"
Newton,2021,media,4,20,9.45,"wheel,power,rear"
North Plainfield,2003,media,1,1,33.0,"power,front,control"
North Plainfield,2009,bassa,1,1,7.0,"front,rear,seat"
North Plainfield,2016,alta,3,3,27.0,"front,rear,power"
North Plainfield,2017,bassa,12,17,47.41,"front,rear,type"
North Plainfield,2019,bassa,4,4,38.5,"front,rear,type"
Norwalk,2004,bassa,1,1,38.0,"garavel,wholesale,public"
Norwalk,2007,bassa,1,1,19.0,"garavel,wholesale,public"
Norwalk,2012,bassa,1,1,7.0,"black,garavel,wholesale"
Patchogue,2010,bassa,10,10,102.4,"front,rear,cost"
Patchogue,2013,bassa,11,12,166.0,"front,rear,cost"
Patchogue,2017,bassa,19,23,139.39,"front,rear,wheel"
Patchogue,2018,alta,1,1,36.0,"rear,front,power"
Patchogue,2018,media,2,2,18.5,"rear,front,driver"
Patchogue,2019,bassa,4,4,82.25,"rear,cost,offer"
Paterson,2000,bassa,1,1,326.0,"front,vehicle,silk"
Paterson,2005,media,1,1,124.0,"front,seat,auto"
Paterson,2007,bassa,12,13,56.54,"front,rear,type"
Paterson,2013,bassa,14,15,78.4,"front,rear,type"
Paterson,2014,bassa,15,16,88.06,"front,rear,type"
Paterson,2014,media,3,3,22.67,"front,rear,type"
Plantsville,2012,bassa,3,3,28.67,"front,rear,passenger"
Plantsville,2013,bassa,3,4,51.75,"rear,front,control"
Plantsville,2015,bassa,6,6,31.17,"rear,front,power"
Plantsville,2015,media,1,1,18.0,"power,rear,front"
Plantsville,2016,media,3,3,81.0,"rear,front,power"
Plantsville,2017,media,2,2,4.0,"rear,power,front"
Poughkeepsie,2005,bassa,2,2,29.5,"power,steering,airbag"
Redford,1987,bassa,1,1,84.0,"available,only,1987"
Redford,2006,bassa,1,1,68.0,"power,drives,just"
Redford,2011,bassa,3,3,44.67,"power,airbags,wheel"
Redford,2013,bassa,3,3,43.0,"power,airbags,wheel"
Redford,2014,bassa,3,3,38.33,"power,airbags,wheel"
Redford,2016,bassa,2,2,51.5,"power,airbags,wheel"
Redford,2017,bassa,2,2,37.0,"power,airbags,wheel"
Robbinsville,2004,bassa,1,1,0.0,"front,power,audio"
Robbinsville,2010,bassa,1,1,0.0,"rear,front,audio"
Robbinsville,2013,media,1,1,1.0,"front,rear,power"
Robbinsville,2018,media,5,9,147.11,"front,rear,audio"
Robbinsville,2020,alta,2,2,11.5,"front,rear,audio"
Robbinsville,2020,media,8,10,28.6,"front,rear,power"
Rockville Centre,2020,alta,1,1,59.0,"rockville,centre,2020"
Roselle,2015,bassa,1,1,36.0,"front,audio,rear"
Roselle,2016,bassa,2,2,61.0,"front,rear,audio"
Roselle,2019,bassa,2,2,92.0,"front,rear,audio"
South Hackensack,2002,bassa,1,2,59.5,"power,control,sound"
South Hackensack,2011,media,2,2,17.0,"control,power,system"
South Hackensack,2014,media,1,1,6.0,"control,power,premium"
South Hackensack,2015,bassa,7,7,27.14,"control,bags,power"
South Hackensack,2016,bassa,5,5,59.2,"power,control,bags"
South Hackensack,2017,media,1,1,189.0,"control,system,bags"
Springfield,2002,bassa,1,1,13.0,"rear,front,steering"
Springfield,2009,bassa,6,6,30.5,"rear,front,system"
Springfield,2011,bassa,7,7,41.86,"front,rear,control"
Springfield,2012,media,1,1,87.0,"front,rear,wheel"
Springfield,2017,media,22,27,90.07,"rear,front,power"
Springfield Gardens,2017,bassa,13,14,56.93,"rear,front,power"
Springfield Gardens,2018,bassa,2,2,57.5,"rear,front,driver"
Stamford,2011,bassa,2,2,10.0,"wheel,driver,seat"
Stamford,2016,bassa,9,17,41.71,"wheel,rear,hyundai"
Stamford,2019,alta,2,2,504.0,"seat,rear,driver"
Stamford,2020,media,16,208,174.13,"wheel,driver,rear"
Staten Island,2004,bassa,1,1,0.0,"front,power,wheel"
Staten Island,2006,bassa,2,2,0.0,"front,rear,type"
Sterling Heights,2009,bassa,1,1,60.0,"comma,system,front"
Sterling Heights,2016,media,1,1,32.0,"comma,engine,rear"
Sterling Heights,2019,media,1,1,11.0,"front,black,comma"
Summit,2017,bassa,2,2,45.5,"owner,clean,vehicle"
Teterboro,1993,bassa,1,1,5.0,"front,wheel,power"
Teterboro,1997,bassa,1,1,189.0,"front,wheel,power"
Teterboro,2003,bassa,4,4,28.0,"front,power,wheel"
Teterboro,2006,bassa,8,8,115.5,"front,rear,seat"
Teterboro,2010,bassa,9,11,35.55,"front,rear,type"
Teterboro,2017,bassa,2,3,17.33,"front,rear,type"
Vernon Rockville,2003,bassa,1,1,21.0,"front,rear,passenger"
Wall Township,2017,media,61,145,34.06,"power,steering,rear"
Wall Township,2018,alta,3,3,90.33,"power,control,system"
Wall Township,2019,media,53,98,43.4,"power,steering,rear"
Walled Lake,2014,bassa,1,1,13.0,"2014,steering,wheel"
Walled Lake,2015,bassa,4,4,27.25,"front,rear,power"
Walled Lake,2017,bassa,3,3,30.67,"front,rear,seat"
Walled Lake,2017,media,2,4,27.5,"rear,front,power"
Walled Lake,2021,media,2,69,11.35,"front,rear,audio"
Wallingford,2012,bassa,2,2,7.5,"rear,front,seat"
Wallingford,2015,media,1,1,24.0,""
Wallingford,2017,media,3,3,88.0,"rear,power,front"
Wallingford,2019,bassa,1,8,69.38,"rear,front,driver"
Waterbury,1999,media,1,1,42.0,"rear,front,wheel"
Waterbury,2003,bassa,1,1,18.0,"system,control,front"
Waterbury,2010,bassa,7,8,85.63,"front,rear,passenger"
Waterford,2003,bassa,3,3,11.33,"great,very,front"
Waterford,2008,bassa,3,3,15.67,"front,toyota,very"
Waterford,2010,bassa,2,2,49.0,"toyota,front,szott"
Waterford,2011,bassa,1,1,40.0,"front,rear,type"
Waterford,2011,media,1,1,68.0,"clean,carfax,priced"
Waterford,2019,media,4,5,23.0,"toyota,power,seats"
Waterford,2020,alta,1,2,29.5,"toyota,front,rear"
Wayne,2015,bassa,1,1,10.0,"rear,front,power"
Wayne,2017,bassa,1,1,54.0,"seats,leather,super"
Wayne,2018,media,3,3,23.0,"heated,rear,system"
West Hartford,2004,bassa,2,2,40.0,"rear,front,door"
West Hartford,2007,bassa,2,2,17.5,"comma,rear,front"
West Hartford,2012,bassa,7,7,33.71,"front,rear,door"
West Islip,2016,media,1,1,25.0,"rear,front,wheel"
West Islip,2017,media,11,23,49.83,"rear,front,power"
West Islip,2018,alta,2,2,17.5,"rear,front,power"
West Islip,2018,media,11,12,38.17,"front,rear,power"
West Nyack,2015,bassa,2,2,364.5,"front,rear,power"
West Nyack,2017,media,5,5,102.6,"rear,front,power"
West Nyack,2020,media,11,236,145.16,"front,rear,wheel"
West Nyack,2021,bassa,1,3,4.33,"front,rear,driver"
White Plains,2016,bassa,4,4,126.5,"front,wheel,steering"
White Plains,2019,bassa,1,1,70.0,"front,wheel,control"
White Plains,2020,media,3,42,101.1,"price,fees,front"
Wood-Ridge,2004,bassa,8,8,76.63,"power,wheel,costs"
Wood-Ridge,2007,bassa,19,26,82.85,"power,wheel,control"
Yonkers,2012,bassa,1,1,21.0,"front,rear,seat"
Yonkers,2013,bassa,2,2,22.5,"front,rear,power"
Yonkers,2016,bassa,2,2,17.0,"front,rear,side"
Yonkers,2016,media,1,1,22.0,"rear,front,seat"
Yonkers,2017,bassa,4,5,22.0,"front,rear,airbags"
Yonkers,2019,media,1,1,55.0,"front,rear,seat"
