city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Green Brook,2020,media,11,32,65.44,"dealer,2020,price"
Greenwich,2001,bassa,1,1,43.0,"package,speed,manual"
Greenwich,2007,bassa,3,3,24.33,"front,rear,wheel"
Greenwich,2008,bassa,2,2,22.5,"rear,front,system"
Greenwich,2010,bassa,3,3,10.67,"front,power,steering"
Guaynabo,2016,alta,1,1,1233.0,"rear,front,door"
Guaynabo,2016,media,1,1,1233.0,""
Hasbrouck Heights,2002,bassa,1,1,193.0,"power,steering,mirrors"
Hasbrouck Heights,2005,bassa,1,1,80.0,"rear,power,steering"
Hasbrouck Heights,2007,bassa,2,2,47.0,"front,rear,type"
Hasbrouck Heights,2011,bassa,1,1,10.0,"power,control,mirrors"
Hasbrouck Heights,2012,bassa,8,8,37.13,"rear,power,front"
Hasbrouck Heights,2013,bassa,4,4,50.5,"power,control,steering"
Hasbrouck Heights,2015,bassa,8,8,26.0,"front,rear,power"
Hasbrouck Heights,2017,bassa,3,3,99.0,"rear,front,wheel"
Hempstead,2012,bassa,3,3,12.67,"front,rear,power"
Hempstead,2016,bassa,5,7,137.86,"front,rear,steering"
Hempstead,2016,media,4,6,148.5,"front,rear,power"
Hempstead,2017,bassa,8,16,106.75,"front,rear,wheel"
Highland,2014,bassa,1,1,375.0,"front,rear,wheel"
Highland,2015,media,2,2,52.5,"front,rear,driver"
Holly,2014,media,1,1,11.0,"front,price,dealer"
Holly,2017,bassa,1,1,36.0,"front,rear,system"
Holly,2017,media,4,5,21.8,"front,seats,rear"
Holly,2019,media,4,7,103.43,"front,rear,system"
Holly,2020,bassa,2,15,140.27,"front,rear,wheel"
Howell,2013,media,1,1,12.0,"front,power,seat"
Howell,2016,bassa,1,1,61.0,"front,rear,power"
Howell,2016,media,3,3,19.0,"front,rear,power"
Howell,2017,media,5,7,20.86,"front,rear,power"
Howell,2018,alta,1,1,33.0,"front,rear,power"
Howell,2018,bassa,1,1,102.0,"front,rear,power"
Howell,2019,media,4,4,11.5,"front,rear,power"
Huntington,2013,bassa,2,2,26.0,"mirror,power,rear"
Huntington,2016,media,1,1,10.0,"power,rear,mirror"
Huntington,2018,media,5,14,56.57,"power,rear,wheel"
Huntington,2019,alta,1,1,412.0,"huntington,2019,xc90"
Huntington,2019,media,4,7,205.29,"power,rear,mirror"
Irvington,2017,bassa,5,6,29.0,"rear,front,power"
Irvington,2018,media,2,3,15.0,"power,rear,front"
Islip Terrace,2004,bassa,2,2,6.5,"motor,truck,clean"
Islip Terrace,2009,bassa,1,1,4.0,"honda,clean,please"
Islip Terrace,2009,media,1,1,40.0,"pontiac,factory,original"
Islip Terrace,2015,media,1,1,3.0,""
Jamaica,2013,media,1,1,317.0,"rear,front,control"
Jamaica,2015,alta,2,2,13.0,"rear,front,power"
Jamaica,2019,media,2,2,103.5,"rear,front,power"
Kenvil,2014,bassa,3,3,13.33,"wheel,mirror,system"
Kenvil,2017,alta,1,1,39.0,"rear,wheel,power"
Kenvil,2017,bassa,1,1,78.0,"rear,wheel,player"
Kenvil,2018,alta,3,5,15.0,"wheel,system,steering"
Kenvil,2018,media,6,21,102.81,"wheel,power,mirror"
Kenvil,2021,alta,8,23,12.13,"rear,wheel,power"
Kenvil,2021,media,4,17,6.76,"wheel,power,steering"
Lakewood,2003,bassa,3,3,23.67,"power,front,wheel"
Lakewood,2006,bassa,3,3,38.67,"front,rear,seat"
Lakewood,2012,bassa,1,1,39.0,"front,rear,type"
Lakewood,2016,bassa,2,2,19.5,"2016,vehicles,pine"
Lakewood,2017,bassa,3,4,49.25,"2017,vehicles,pine"
Lakewood,2018,bassa,6,7,29.14,"2018,vehicles,pine"
Lakewood,2018,media,5,8,23.63,"vehicles,pine,belt"
Lakewood,2019,bassa,1,1,20.0,"2019,awards,vehicles"
Lakewood,2020,bassa,1,1,11.0,""
Linden,2001,bassa,2,2,35.5,""
Linden,2007,bassa,7,7,82.86,""
Linden,2011,bassa,1,1,47.0,""
Linden,2016,bassa,1,1,5.0,"power,rear,wheel"
Linden,2016,media,5,5,38.8,"front,power,rear"
Linden,2017,bassa,4,5,43.6,"power,rear,front"
Linden,2017,media,30,54,38.41,"power,rear,system"
Linden,2019,media,11,17,49.53,"rear,power,customer"
Little Ferry,1995,bassa,1,1,17.0,"power,front,seat"
Little Ferry,2000,bassa,4,4,29.0,"power,front,seat"
Little Ferry,2012,bassa,11,16,45.44,"front,rear,type"
Little Ferry,2016,media,3,3,55.0,"front,rear,color"
Little Ferry,2017,bassa,11,13,88.69,"front,rear,color"
Little Ferry,2017,media,12,14,54.07,"front,rear,color"
Lodi,2003,bassa,2,2,22.0,"power,front,wheel"
Lodi,2017,media,4,24,13.42,"power,rear,mirror"
Lodi,2018,media,5,6,68.0,"power,rear,seat"
Lodi,2020,media,7,137,37.02,"power,rear,wheel"
Long Island City,2004,bassa,1,1,107.0,"additional,info,axle"
Long Island City,2006,bassa,1,1,287.0,"additional,info,axle"
Long Island City,2007,bassa,1,1,2150.0,"front,rear,steering"
Long Island City,2008,bassa,2,2,84.5,"front,wheel,steering"
Long Island City,2009,bassa,1,1,634.0,"front,wheel,steering"
Long Island City,2011,bassa,5,6,400.5,"front,wheel,2011"
Long Island City,2015,bassa,7,7,184.14,"front,rear,power"
Long Island City,2016,media,5,6,62.67,"rear,power,seat"
Long Island City,2019,alta,2,2,66.5,"rear,wheel,power"
Long Island City,2019,bassa,4,4,172.25,"rear,control,front"
Massapequa,2001,media,1,2,20.0,"power,control,leather"
Massapequa,2013,bassa,2,2,7.0,"power,control,rear"
Massapequa,2014,media,2,3,11.67,"vehicle,side,steering"
Meriden,2005,bassa,5,6,76.0,"front,rear,wheel"
Meriden,2006,bassa,6,6,59.17,"front,rear,wheel"
Meriden,2007,bassa,8,9,53.78,"rear,front,seat"
Meriden,2012,bassa,7,8,42.88,"front,rear,wheel"
Michigan Center,2010,bassa,1,1,27.0,"front,rear,power"
Michigan Center,2014,media,2,2,11.5,"front,rear,steering"
Michigan Center,2015,media,3,3,14.33,"front,rear,power"
Michigan Center,2018,media,6,13,46.46,"front,wheel,steering"
Michigan Center,2019,alta,8,13,22.31,"front,rear,power"
Milford,2013,bassa,5,5,60.2,"front,rear,type"
Milford,2015,bassa,2,2,26.0,"front,rear,steering"
Milford,2016,alta,1,1,4.0,"brakes,dual,front"
Milford,2017,bassa,7,9,25.33,"front,rear,wheel"
New Hudson,2013,bassa,1,1,10.0,"below,hines,park"
New Hudson,2016,bassa,1,1,12.0,"hines,park,make"
New Hudson,2019,bassa,2,2,34.0,"front,rear,power"
New Hudson,2019,media,6,6,35.5,"front,rear,power"
New York,2018,bassa,1,1,13.0,"wheel,rear,steering"
New York,2020,media,8,130,79.15,"wheel,driver,rear"
Newark,2008,bassa,2,2,62.5,"rear,front,control"
Newark,2010,alta,1,1,81.0,"rear,wheel,control"
Newark,2014,media,4,6,67.0,"rear,front,power"
Newark,2015,media,11,11,67.18,"rear,front,power"
Newark,2019,media,1,1,33.0,"rear,front,driver"
Newton,2012,bassa,3,3,28.33,"wheel,rear,system"
Newton,2012,media,1,1,3.0,"seat,power,rear"
Newton,2016,bassa,1,1,12.0,"wheel,player,driver"
Newton,2016,media,3,7,117.71,"wheel,rear,driver"
North Plainfield,2006,media,1,1,48.0,"front,power,adjustments"
North Plainfield,2008,bassa,1,1,26.0,"front,rear,type"
North Plainfield,2011,bassa,1,1,48.0,"rear,front,power"
North Plainfield,2014,bassa,9,10,50.9,"front,rear,power"
North Plainfield,2016,bassa,12,13,38.38,"front,rear,type"
North Plainfield,2016,media,6,7,21.29,"front,rear,power"
North Plainfield,2019,media,4,4,37.0,"front,rear,power"
North Plainfield,2020,bassa,4,4,43.75,"front,rear,type"
North Plainfield,2020,media,1,1,41.0,"front,rear,power"
Norwalk,2011,bassa,2,2,3.5,"2011,metallic,sidi"
Norwalk,2013,bassa,1,1,18.0,"front,steering,wheel"
Norwalk,2016,media,2,4,6.5,"rear,front,power"
Norwalk,2017,media,4,16,11.81,"certified,garavel,front"
Norwalk,2018,media,2,8,18.13,"certified,garavel,owned"
Palisades Park,2018,media,1,2,127.5,"vehicle,internet,must"
Patchogue,2011,bassa,7,7,71.14,"front,rear,system"
Patchogue,2014,bassa,21,22,177.82,"front,rear,driver"
Patchogue,2015,bassa,17,19,153.11,"front,rear,power"
Patchogue,2018,bassa,12,13,100.0,"front,rear,wheel"
Paterson,1986,bassa,1,1,39.0,"front,power,vehicle"
Paterson,2005,bassa,4,4,83.25,"front,silk,city"
Paterson,2007,media,1,1,322.0,"front,rear,type"
Paterson,2008,bassa,7,8,101.25,"front,rear,type"
Paterson,2011,bassa,23,28,120.39,"front,rear,type"
Paterson,2016,media,1,1,11.0,"front,rear,power"
Plantsville,2009,bassa,1,1,0.0,"engine,models,rear"
Plantsville,2010,bassa,1,1,40.0,"front,wheel,passenger"
Plantsville,2014,bassa,4,5,62.4,"rear,power,front"
Poughkeepsie,2007,bassa,1,1,27.0,"power,driver,airbag"
Redford,1993,bassa,1,1,49.0,"power,wheel,additional"
Redford,2004,bassa,1,1,19.0,"power,first,trade"
Redford,2016,alta,1,1,19.0,"power,charging,mode"
Robbinsville,2007,bassa,1,1,3.0,"front,rear,audio"
Robbinsville,2011,bassa,1,1,12.0,"front,rear,power"
Robbinsville,2015,media,3,3,18.67,"front,rear,audio"
Robbinsville,2017,bassa,4,17,42.94,"front,rear,audio"
Robbinsville,2019,alta,2,2,24.5,"front,audio,rear"
Robbinsville,2019,bassa,2,3,188.0,"front,rear,audio"
Rockville Centre,2017,bassa,1,1,13.0,"front,control,steering"
Rockville Centre,2018,media,2,2,28.0,"whichever,comes,first"
Rockville Centre,2020,media,5,18,53.33,"rockville,centre,2020"
Roselle,2017,bassa,7,23,17.26,"front,rear,audio"
Roselle,2018,bassa,3,5,17.6,"front,rear,audio"
Roselle,2019,media,1,2,52.0,"rear,front,audio"
Roselle,2021,alta,1,2,28.5,"rear,front,power"
San Juan,2020,media,1,2,172.0,"pack,protection,cargo"
South Hackensack,2007,alta,1,1,22.0,"power,wheel,additional"
South Hackensack,2009,bassa,1,1,40.0,"power,wheel,bags"
South Hackensack,2010,bassa,3,3,36.0,"control,power,bags"
South Hackensack,2012,media,2,2,23.5,"control,power,system"
South Hackensack,2013,bassa,3,3,252.33,"power,control,bags"
South Hackensack,2014,bassa,3,3,127.33,"power,control,system"
South Hackensack,2017,bassa,6,8,38.63,"control,power,bags"
Springfield,2005,bassa,1,1,28.0,"front,rear,wheel"
Springfield,2007,bassa,3,3,34.0,"front,rear,system"
Springfield,2008,bassa,3,3,6.33,"front,rear,control"
Springfield,2010,bassa,5,5,62.8,"front,rear,wheel"
Springfield,2012,bassa,4,4,39.5,"front,rear,wheel"
Springfield,2015,bassa,4,4,188.75,"rear,front,power"
Springfield Gardens,2011,bassa,2,2,384.5,"front,rear,driver"
Springfield Gardens,2013,bassa,3,3,352.67,"front,rear,seat"
Springfield Gardens,2015,bassa,1,1,34.0,"front,rear,power"
Stamford,2010,bassa,2,2,3.5,"hyundai,driver,rear"
Stamford,2010,media,1,1,59.0,"heated,rear,power"
Stamford,2015,bassa,11,14,25.36,"wheel,driver,rear"
Stamford,2016,media,1,1,1596.0,"rear,mirror,system"
Stamford,2017,bassa,17,95,45.09,"wheel,driver,hyundai"
Stamford,2019,media,10,28,189.64,"wheel,driver,rear"
Staten Island,2009,bassa,1,1,7.0,"front,rear,power"
Sterling Heights,2016,bassa,1,1,7.0,"front,black,comma"
Sterling Heights,2017,bassa,1,2,30.5,"comma,rear,manual"
Summit,2020,alta,1,1,62.0,"power,seats,system"
Teterboro,1996,bassa,2,2,9.5,"power,front,wheel"
Teterboro,2010,media,1,1,56.0,"front,rear,type"
Teterboro,2011,bassa,3,3,46.67,"front,rear,type"
Teterboro,2012,bassa,7,8,106.88,"front,rear,type"
Teterboro,2014,bassa,2,2,18.5,"front,rear,type"
Teterboro,2018,bassa,1,1,19.0,"front,rear,type"
Teterboro,2018,media,1,1,39.0,"rear,front,control"
Vernon Rockville,2008,bassa,1,1,6.0,"front,rear,system"
Vernon Rockville,2014,bassa,1,1,19.0,"front,rear,power"
Vernon Rockville,2015,bassa,3,3,45.67,"rear,front,power"
Wall Township,2011,bassa,1,1,61.0,"premium,steering,power"
Wall Township,2012,bassa,2,2,13.0,"power,steering,wheel"
Wall Township,2013,bassa,3,3,24.33,"power,control,steering"
Wall Township,2016,bassa,17,23,14.91,"power,steering,rear"
Wall Township,2017,alta,6,7,22.71,"power,heated,rear"
Wall Township,2020,alta,4,4,31.25,"power,steering,control"
Wall Township,2020,media,22,24,29.21,"power,steering,rear"
Walled Lake,2008,bassa,2,2,4.5,"front,rear,power"
Walled Lake,2019,media,3,3,34.33,"front,rear,power"
Walled Lake,2020,media,7,58,83.64,"front,rear,audio"
Wallingford,2011,bassa,3,3,18.33,"front,rear,door"
Wallingford,2014,bassa,5,6,29.0,"rear,front,power"
Wallingford,2016,bassa,8,8,36.75,"front,rear,power"
Wallingford,2017,bassa,8,9,27.33,"rear,front,power"
Wallingford,2018,bassa,3,4,35.5,"front,rear,power"
Waterbury,2009,bassa,5,5,45.6,"rear,front,seat"
Waterbury,2010,media,2,2,39.5,"rear,front,seat"
Waterbury,2013,bassa,17,19,68.0,"front,rear,wheel"
Waterbury,2016,media,9,9,151.22,"front,rear,power"
Waterford,2007,bassa,1,1,46.0,"front,great,rear"
Waterford,2012,media,2,2,0.0,"toyota,szott,waterford"
Waterford,2013,bassa,4,4,28.0,"front,rear,type"
Waterford,2013,media,2,2,28.5,"sport,priced,sell"
Waterford,2014,media,1,2,8.0,"toyota,front,rear"
Waterford,2015,bassa,4,4,39.0,"carfax,clean,priced"
Waterford,2015,media,4,4,30.5,"toyota,front,door"
Waterford,2020,bassa,2,3,285.67,"toyota,waterford,price"
Waterford,2020,media,13,52,27.21,"toyota,front,rear"
Wayne,1998,media,1,1,111.0,"steering,wheel,edition"
Wayne,2020,alta,6,66,98.33,"front,steering,rear"
West Hartford,2009,bassa,2,2,24.5,"front,rear,system"
West Hartford,2010,bassa,2,2,27.0,"rear,front,wheel"
West Hartford,2011,bassa,3,3,38.67,"front,rear,wheel"
West Hartford,2013,bassa,4,4,24.0,"front,rear,system"
West Hartford,2016,bassa,1,1,84.0,"front,wheel,rear"
West Islip,2014,bassa,2,2,37.5,"front,rear,power"
West Islip,2019,media,10,10,59.6,"rear,front,power"
West Islip,2020,media,11,109,65.97,"front,rear,power"
West Nyack,2014,bassa,3,3,137.33,"front,rear,system"
West Nyack,2019,media,1,5,148.4,"rear,front,driver"
White Plains,2013,bassa,1,1,14.0,"front,steering,wheel"
White Plains,2017,media,19,29,30.38,"front,rear,wheel"
Wood-Ridge,2006,bassa,11,13,72.31,"power,wheel,costs"
Wood-Ridge,2008,bassa,16,18,100.89,"power,control,wheel"
Wood-Ridge,2010,bassa,20,22,54.14,"power,bags,control"
Wood-Ridge,2013,bassa,7,7,89.71,"power,bags,control"
Woodbury,2015,media,3,4,170.75,"rear,front,power"
Woodbury,2016,media,2,2,39.0,"rear,power,front"
Woodbury,2017,media,7,8,89.38,"rear,power,front"
Yonkers,2015,media,1,1,13.0,"front,rear,side"
Yonkers,2017,media,5,14,21.36,"front,rear,seat"
Yonkers,2018,bassa,3,4,28.0,"front,rear,seat"
Yonkers,2019,bassa,1,1,22.0,"front,rear,windows"
