city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Croton-On-Hudson,2017,media,10,19,25.68,"siriusxm,power,rear"
Croton-On-Hudson,2019,media,2,2,40.0,"power,rear,wheel"
Detroit,2015,media,4,4,74.5,"front,rear,type"
Detroit,2017,media,17,22,51.73,"front,rear,power"
Detroit,2018,bassa,4,7,75.57,"front,rear,power"
Detroit,2019,media,3,4,411.0,"front,rear,power"
Detroit,2020,alta,2,6,54.33,"front,chrome,power"
Detroit,2020,bassa,1,1,53.0,"front,rear,type"
East Hartford,2010,media,1,1,21.0,"front,power,system"
East Hartford,2014,media,1,1,17.0,"front,rear,power"
East Hartford,2016,media,4,5,19.6,"power,warranty,front"
East Hartford,2020,alta,7,26,63.54,"2020,cash,bonus"
East Meadow,2017,media,6,10,84.2,"vehicle,certified,vehicles"
East Meadow,2020,media,6,20,116.7,"front,rear,wheel"
East Windsor,2006,bassa,3,3,28.0,"front,rear,wheel"
East Windsor,2008,bassa,1,1,38.0,"rear,front,wheel"
East Windsor,2010,bassa,2,2,15.5,"front,rear,passenger"
East Windsor,2011,bassa,6,6,30.67,"rear,front,wheel"
East Windsor,2013,bassa,10,10,39.2,"rear,front,driver"
East Windsor,2015,media,3,3,19.67,"rear,front,power"
East Windsor,2016,bassa,6,6,103.67,"rear,front,power"
East Windsor,2017,bassa,3,3,31.33,"rear,front,power"
East Windsor,2017,media,3,3,23.33,"rear,power,front"
East Windsor,2018,bassa,1,1,110.0,"rear,front,power"
Great Neck,2010,bassa,1,1,26.0,"charger,2010,dodge"
Great Neck,2018,bassa,5,5,55.4,"control,rear,power"
Great Neck,2019,bassa,1,1,33.0,"rear,front,power"
Green Brook,2016,media,6,7,100.14,"front,rear,power"
Green Brook,2017,media,18,28,48.18,"front,wheel,rear"
Green Brook,2018,alta,1,1,630.0,"seat,horn,power"
Green Brook,2019,alta,1,1,172.0,"package,hellcat,leather"
Green Brook,2020,alta,4,6,50.0,"2020,axle,price"
Greenwich,2012,bassa,4,4,16.25,"front,radio,power"
Greenwich,2015,media,1,1,29.0,"autopilot,premium,interior"
Guaynabo,2015,alta,1,1,1252.0,"front,wheel,suspension"
Hasbrouck Heights,2017,media,12,19,57.32,"front,rear,power"
Hasbrouck Heights,2018,alta,1,1,109.0,"power,steering,wheel"
Hasbrouck Heights,2021,alta,1,16,36.81,"wheel,front,vehicle"
Hempstead,2010,bassa,1,1,8.0,"front,rear,seat"
Hempstead,2014,bassa,2,3,12.67,"front,rear,power"
Hempstead,2017,media,3,39,29.18,"front,rear,power"
Highland,2006,bassa,1,1,92.0,"wheelchair,vans,accessible"
Highland,2010,bassa,1,1,56.0,"wheelchair,vans,accessible"
Highland,2020,media,1,2,25.0,"front,rear,driver"
Holly,2013,bassa,3,3,11.67,"front,steering,wheel"
Holly,2015,bassa,1,1,19.0,"front,rear,carfax"
Holly,2018,bassa,3,4,24.25,"front,rear,steering"
Holly,2020,media,9,151,108.68,"front,rear,wheel"
Howell,2008,bassa,1,1,38.0,"front,rear,power"
Howell,2012,media,2,2,4.5,"front,rear,seat"
Huntington,2015,bassa,3,3,16.0,"rear,front,power"
Huntington,2017,bassa,1,5,24.2,"power,rear,mirror"
Huntington,2017,media,3,5,29.0,"power,rear,mirror"
Irvington,2012,bassa,1,1,11.0,"rear,door,front"
Irvington,2018,bassa,7,8,31.5,"rear,front,power"
Islip Terrace,2013,bassa,1,1,32.0,"phone,mercedes,drive"
Jamaica,2014,media,1,1,87.0,"rear,front,power"
Kenvil,2015,bassa,2,2,9.0,"power,driver,wheel"
Kenvil,2015,media,2,2,24.0,"driver,seat,wheel"
Kenvil,2016,media,3,4,14.5,"wheel,rear,driver"
Kenvil,2019,alta,2,2,11.0,"rear,system,wheel"
Lakewood,2004,bassa,3,3,75.67,"front,power,wheel"
Lakewood,2005,bassa,9,9,43.56,"front,power,seat"
Lakewood,2007,bassa,2,2,74.0,"front,rear,type"
Lakewood,2008,bassa,4,4,55.25,"front,rear,type"
Lakewood,2017,media,4,6,18.17,"2017,vehicles,pine"
Larchmont,2017,bassa,1,1,70.0,"front,rear,airbags"
Larchmont,2018,media,5,11,14.18,"front,rear,power"
Linden,2002,bassa,1,1,24.0,""
Linden,2005,bassa,3,3,29.0,""
Linden,2006,bassa,6,6,35.67,""
Linden,2008,bassa,3,3,319.67,"offer,runs,drives"
Linden,2010,bassa,3,3,240.33,"offer,runs,drives"
Linden,2012,bassa,2,2,390.0,"offer,runs,drives"
Linden,2012,media,2,2,124.0,"power,front,control"
Linden,2013,bassa,1,1,24.0,""
Linden,2014,bassa,1,1,5.0,"power,wheel,rear"
Linden,2015,bassa,1,2,53.0,"aluminum,audi,interior"
Linden,2018,alta,10,13,54.46,"rear,power,mirror"
Linden,2018,bassa,1,1,11.0,"power,rear,seat"
Linden,2019,alta,14,20,41.85,"audi,assist,customer"
Little Ferry,2003,bassa,1,1,1.0,"front,power,seat"
Little Ferry,2005,bassa,5,5,24.6,"front,rear,power"
Little Ferry,2014,bassa,10,12,34.08,"front,rear,type"
Little Ferry,2015,bassa,10,11,26.27,"front,rear,type"
Little Ferry,2016,bassa,3,3,116.67,"front,rear,type"
Little Ferry,2018,bassa,1,1,54.0,"front,rear,type"
Lodi,2008,bassa,3,3,14.67,"front,rear,power"
Lodi,2009,bassa,5,5,26.6,"front,rear,type"
Lodi,2011,bassa,4,4,75.0,"front,rear,type"
Lodi,2012,bassa,2,2,31.0,"front,rear,type"
Lodi,2014,media,1,1,1.0,"front,rear,type"
Lodi,2017,bassa,6,13,27.15,"power,rear,wheel"
Lodi,2019,media,5,8,239.13,"front,power,rear"
Long Island City,2012,bassa,7,7,83.14,"front,rear,wheel"
Long Island City,2018,bassa,5,5,121.0,"front,rear,automatic"
Massapequa,2010,bassa,3,3,11.33,"power,wheel,steering"
Massapequa,2011,bassa,1,1,0.0,"power,steering,vehicle"
Massapequa,2011,media,1,1,8.0,"vehicle,cloth,interior"
Massapequa,2015,media,1,1,6.0,"power,control,wheel"
Massapequa,2016,media,3,3,6.0,"power,wheel,steering"
Massapequa,2017,bassa,1,1,13.0,"control,steering,power"
Meriden,2003,bassa,2,2,66.0,"front,wheel,driver"
Meriden,2010,bassa,5,5,46.2,"front,rear,wheel"
Michigan Center,2013,media,3,3,12.0,"front,power,rear"
Michigan Center,2015,bassa,1,1,10.0,"front,rear,seat"
Michigan Center,2017,alta,2,2,15.0,"front,rear,power"
Michigan Center,2018,alta,3,5,40.4,"radio,audio,front"
Michigan Center,2020,media,2,3,35.0,"front,steering,wheel"
Milford,2011,bassa,3,4,110.5,"front,rear,type"
Milford,2011,media,1,1,49.0,"front,steering,wheel"
Milford,2016,bassa,2,2,47.0,"front,rear,steering"
Milford,2016,media,1,1,70.0,"front,wheel,control"
Milford,2020,alta,6,19,158.37,"2020,front,price"
Milford,2020,bassa,1,3,330.67,"price,2020,silver"
New Hudson,2014,bassa,2,2,17.0,"front,rear,power"
New Hudson,2017,bassa,3,6,34.5,"front,rear,power"
New Hudson,2018,bassa,3,6,32.5,"front,rear,power"
New Hudson,2020,bassa,1,1,18.0,"front,rear,audio"
New York,2014,bassa,1,1,29.0,"wheel,player,driver"
New York,2017,bassa,5,22,31.27,"wheel,driver,volkswagen"
New York,2017,media,2,2,33.5,"driver,rear,wheel"
New York,2019,media,1,1,591.0,"driver,wheel,system"
Newark,2009,media,2,2,317.5,"front,control,rear"
Newark,2010,media,1,3,50.67,"rear,front,seat"
Newark,2012,media,3,5,75.6,"rear,front,seat"
Newark,2013,media,2,5,98.2,"front,rear,control"
Newark,2014,alta,2,2,220.5,"power,front,rear"
Newark,2016,media,6,7,90.29,"rear,power,front"
Newark,2018,media,2,2,75.0,"rear,front,power"
Newton,2009,bassa,2,2,116.5,"driver,rear,wheel"
Newton,2011,bassa,4,4,37.75,"wheel,driver,mirror"
Newton,2013,bassa,7,7,39.86,"wheel,rear,power"
Newton,2018,bassa,1,1,27.0,"wheel,driver,rear"
Newton,2020,alta,9,25,118.4,"wheel,rear,driver"
Newton,2021,alta,12,63,12.41,"wheel,rear,power"
North Plainfield,2013,bassa,5,5,33.2,"front,rear,type"
North Plainfield,2013,media,1,1,20.0,"front,rear,power"
North Plainfield,2015,alta,1,1,42.0,"front,rear,power"
North Plainfield,2017,alta,2,2,26.5,"rear,front,power"
North Plainfield,2017,media,14,16,43.75,"front,rear,power"
North Plainfield,2018,media,5,5,107.4,"front,rear,power"
Norwalk,2008,bassa,2,2,20.0,"2008,tahoe,hybrid"
Norwalk,2014,bassa,2,2,8.5,"steering,plus,navigation"
Norwalk,2015,bassa,2,2,23.0,"certified,garavel,owned"
Norwalk,2016,bassa,1,1,17.0,"front,steering,wheel"
Norwalk,2017,bassa,3,3,14.33,"steering,certified,wheel"
Norwalk,2018,bassa,1,1,7.0,"control,steering,front"
Norwalk,2019,media,7,7,249.86,"front,radio,rear"
Palisades Park,2012,bassa,1,1,41.0,"vehicle,internet,must"
Patchogue,2013,media,1,1,178.0,"2011,front,rear"
Patchogue,2015,media,2,2,37.0,"rear,front,driver"
Patchogue,2017,media,4,4,113.25,"rear,front,power"
Patchogue,2020,bassa,1,1,47.0,"front,cost,offer"
Paterson,1999,bassa,1,1,159.0,"vehicle,silk,city"
Paterson,2002,bassa,2,3,263.67,"silk,city,auto"
Paterson,2004,bassa,1,1,4.0,"front,vehicle,silk"
Paterson,2008,media,2,2,14.0,"front,rear,type"
Paterson,2009,bassa,8,8,63.88,"front,rear,type"
Paterson,2010,bassa,9,10,87.1,"front,rear,type"
Paterson,2011,media,2,2,94.5,"front,rear,type"
Paterson,2012,bassa,14,15,112.0,"front,rear,type"
Paterson,2015,bassa,4,4,43.5,"front,rear,color"
Paterson,2015,media,3,3,130.0,"front,type,rear"
Plantsville,2006,bassa,1,1,11.0,"front,rear,driver"
Plantsville,2011,bassa,4,4,68.5,"front,rear,power"
Redford,2007,bassa,1,1,81.0,"power,wheel,miles"
Redford,2015,bassa,3,3,9.67,"power,wheel,airbags"
Redford,2016,media,1,1,15.0,"power,airbags,wheel"
Redford,2018,media,1,1,50.0,"airbags,power,wheel"
Robbinsville,2014,media,3,3,30.33,"front,rear,seat"
Robbinsville,2015,bassa,3,3,6.33,"front,rear,power"
Robbinsville,2016,bassa,1,1,74.0,"front,rear,audio"
Robbinsville,2017,media,11,40,54.25,"front,rear,power"
Rockville Centre,2017,media,7,8,25.75,"power,seat,rear"
Rockville Centre,2018,bassa,1,1,49.0,"front,rear,wheel"
Rockville Centre,2019,media,2,3,22.33,"rear,front,power"
Roselle,2017,media,4,5,19.0,"rear,front,seat"
Roselle,2018,media,4,4,25.0,"rear,front,audio"
Roselle,2020,alta,1,1,55.0,"front,rear,power"
Roselle,2020,media,8,101,50.58,"front,rear,audio"
San Juan,2020,alta,9,67,167.94,"pack,rear,wheel"
South Hackensack,2004,bassa,1,1,46.0,"power,control,wheel"
South Hackensack,2007,bassa,2,2,169.0,"control,power,premium"
South Hackensack,2018,media,1,1,12.0,"power,control,dynamic"
Springfield,2006,bassa,2,3,19.33,"rear,front,system"
Springfield,2014,bassa,1,1,76.0,"rear,front,power"
Springfield,2016,bassa,4,4,244.25,"front,rear,driver"
Springfield,2016,media,1,1,333.0,"power,front,rear"
Springfield,2017,bassa,15,27,88.56,"rear,front,power"
Springfield,2018,media,3,3,40.0,"front,rear,power"
Springfield Gardens,2014,bassa,1,1,185.0,"power,front,rear"
Springfield Gardens,2016,bassa,5,5,162.0,"front,rear,power"
Stamford,2012,bassa,2,2,51.0,"wheel,rear,driver"
Stamford,2013,bassa,6,8,4.13,"wheel,driver,rear"
Stamford,2014,media,1,1,15.0,"wheel,seat,driver"
Stamford,2017,media,8,31,21.23,"wheel,driver,rear"
Stamford,2019,bassa,6,14,35.86,"hyundai,wheel,rear"
Sterling Heights,2018,bassa,1,1,78.0,"comma,rear,manual"
Sterling Heights,2018,media,2,2,19.5,"comma,front,rear"
Summit,2017,media,2,5,38.0,"front,wheel,rear"
Summit,2018,bassa,1,1,42.0,"certified,power,owner"
Teterboro,2001,bassa,1,1,46.0,"front,power,wheel"
Teterboro,2002,bassa,3,3,50.0,"power,front,seat"
Teterboro,2006,media,1,1,103.0,"front,power,rear"
Teterboro,2008,bassa,4,4,28.75,"front,rear,type"
Teterboro,2008,media,1,1,481.0,"front,rear,type"
Teterboro,2013,bassa,5,5,21.2,"front,rear,type"
Teterboro,2015,bassa,1,1,77.0,"rear,front,color"
Vernon Rockville,2013,bassa,1,1,63.0,"front,passenger,rear"
Wall Township,2010,media,1,1,18.0,"power,rear,steering"
Wall Township,2016,media,15,15,35.27,"power,steering,rear"
Wall Township,2018,bassa,16,26,35.15,"power,steering,wheel"
Wall Township,2019,alta,8,10,47.9,"power,rear,control"
Wall Township,2020,bassa,1,2,12.5,"power,steering,wheel"
Walled Lake,2016,bassa,2,2,20.0,"front,rear,power"
Walled Lake,2018,bassa,1,1,33.0,"front,rear,power"
Walled Lake,2018,media,4,6,23.83,"front,rear,power"
Wallingford,2008,bassa,2,2,48.5,"front,rear,system"
Wallingford,2010,bassa,4,5,43.6,"front,rear,system"
Wallingford,2020,bassa,1,8,62.38,"front,rear,power"
Waterbury,2008,bassa,2,2,27.0,"system,rear,front"
Waterbury,2012,media,1,1,20.0,"rear,front,seat"
Waterbury,2013,media,1,1,11.0,"front,rear,wheel"
Waterbury,2014,bassa,22,27,71.37,"rear,front,power"
Waterbury,2015,bassa,16,17,92.12,"rear,front,power"
Waterbury,2016,bassa,9,10,146.4,"front,rear,power"
Waterbury,2017,media,19,26,88.31,"front,rear,power"
Waterbury,2019,bassa,6,8,46.88,"front,rear,wheel"
Waterford,2009,bassa,4,4,36.0,"front,rear,toyota"
Waterford,2017,bassa,3,5,28.4,"toyota,control,steering"
Waterford,2017,media,2,3,14.33,"carfax,toyota,priced"
Waterford,2018,bassa,5,7,29.57,"toyota,control,rear"
Waterford,2019,bassa,4,5,32.8,"toyota,control,front"
Waterford,2021,alta,1,1,25.0,"toyota,front,door"
Waterford,2021,media,6,11,10.55,"toyota,control,front"
Wayne,2016,bassa,1,1,33.0,"clean,carfax,quicksilver"
Wayne,2017,media,5,30,23.57,"heated,lincoln,certified"
Wayne,2020,media,3,121,66.38,"front,rear,steering"
West Hartford,2005,bassa,1,1,14.0,"includes,front,passenger"
West Hartford,2008,bassa,2,2,14.0,"comma,rear,front"
West Islip,2015,bassa,5,5,20.0,"rear,front,power"
West Islip,2015,media,1,1,50.0,"power,rear,front"
West Islip,2016,bassa,1,1,11.0,"rear,front,power"
West Islip,2019,bassa,3,5,284.4,"front,rear,power"
West Islip,2021,media,1,4,0.0,"front,rear,control"
West Nyack,2012,bassa,2,2,30.0,"front,rear,engine"
West Nyack,2013,bassa,1,1,31.0,"door,color,rear"
West Nyack,2016,bassa,8,8,203.75,"front,rear,driver"
West Nyack,2016,media,1,1,378.0,"front,rear,power"
West Nyack,2017,bassa,10,28,75.14,"front,rear,driver"
West Nyack,2018,media,5,5,160.8,"front,rear,driver"
West Nyack,2020,bassa,2,7,57.14,"front,rear,driver"
White Plains,2016,media,2,2,32.5,"front,rear,seat"
White Plains,2017,alta,1,1,89.0,"ebony,carfax,system"
White Plains,2018,bassa,4,4,67.0,"front,rear,steering"
Wood-Ridge,2002,bassa,2,3,28.67,"power,costs,fees"
Wood-Ridge,2003,bassa,3,3,73.0,"power,wheel,bags"
Woodbury,2011,alta,1,1,244.0,"wheel,front,rear"
Woodbury,2013,media,3,3,49.33,"rear,front,system"
Woodbury,2014,alta,1,2,189.0,"rear,front,power"
Woodbury,2014,bassa,6,9,35.67,"rear,front,power"
Woodbury,2014,media,6,8,66.88,"rear,power,front"
Woodbury,2016,bassa,2,2,41.0,"rear,front,power"
Yonkers,2014,bassa,1,1,45.0,"front,rear,power"
Yonkers,2020,bassa,1,3,60.33,"front,rear,airbags"
Yonkers,2020,media,2,3,57.33,"front,rear,seat"
